seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
Msex2.00038-RA manduca_sexta_msex1_core_27_80_2 cds 	3279	3279	3278	988	760	268	0.30131137	0.23177798	0.081757165	0.06833435	1.1706798	0.97847867
Msex2.00039-RA manduca_sexta_msex1_core_27_80_2 cds 	570	570	569	87	124	7	0.15263158	0.21754386	0.012302285	0.04217926	0.3705054	1.2703042
Msex2.00040-RD manduca_sexta_msex1_core_27_80_2 cds 	1854	1854	1853	375	404	70	0.20226537	0.21790724	0.03777658	0.04803022	0.85709596	1.0897362
Msex2.00040-RA manduca_sexta_msex1_core_27_80_2 cds 	1854	1854	1853	375	404	70	0.20226537	0.21790724	0.03777658	0.04803022	0.85709596	1.0897362
Msex2.00040-RB manduca_sexta_msex1_core_27_80_2 cds 	1854	1854	1853	375	404	70	0.20226537	0.21790724	0.03777658	0.04803022	0.85709596	1.0897362
Msex2.00040-RC manduca_sexta_msex1_core_27_80_2 cds 	1854	1854	1853	375	404	70	0.20226537	0.21790724	0.03777658	0.04803022	0.85709596	1.0897362
Msex2.00041-RA manduca_sexta_msex1_core_27_80_2 cds 	1257	1257	1256	254	274	51	0.20206842	0.21797931	0.040605094	0.0477707	0.9218639	1.0845459
Msex2.00041-RB manduca_sexta_msex1_core_27_80_2 cds 	1101	1101	1100	218	250	54	0.19800182	0.22706631	0.04909091	0.05	1.0918908	1.112111
Msex2.00041-RC manduca_sexta_msex1_core_27_80_2 cds 	1362	1362	1361	280	300	59	0.20558003	0.22026432	0.043350477	0.048493754	0.9573458	1.0709292
Msex2.00042-RA manduca_sexta_msex1_core_27_80_2 cds 	54	54	53	10	7	2	0.18518518	0.12962963	0.03773585	0.03773585	1.5719677	1.5719677
Msex2.00043-RA manduca_sexta_msex1_core_27_80_2 cds 	99	99	98	15	21	4	0.15151516	0.21212122	0.040816326	0.020408163	1.2699707	0.6349853
Msex2.00044-RA manduca_sexta_msex1_core_27_80_2 cds 	930	930	929	229	205	35	0.24623656	0.2204301	0.03767492	0.047362756	0.69411093	0.87259656
Msex2.00044-RB manduca_sexta_msex1_core_27_80_2 cds 	879	879	878	214	187	35	0.24345848	0.21274175	0.039863326	0.04328018	0.76965463	0.835625
Msex2.00045-RA manduca_sexta_msex1_core_27_80_2 cds 	1353	1353	1352	224	272	42	0.16555803	0.20103474	0.03106509	0.03402367	0.9333645	1.0222564
Msex2.00046-RA manduca_sexta_msex1_core_27_80_2 cds 	489	489	488	124	103	19	0.25357872	0.21063395	0.038934425	0.045081966	0.7289413	0.84403735
Msex2.00047-RA manduca_sexta_msex1_core_27_80_2 cds 	1290	1290	1289	243	277	54	0.18837209	0.21472868	0.041892942	0.033359192	1.0357007	0.82472456
Msex2.00048-RA manduca_sexta_msex1_core_27_80_2 cds 	342	342	341	68	74	17	0.19883041	0.21637426	0.049853373	0.035190616	1.1587937	0.81797206
Msex2.00048-RB manduca_sexta_msex1_core_27_80_2 cds 	342	342	341	68	74	17	0.19883041	0.21637426	0.049853373	0.035190616	1.1587937	0.81797206
Msex2.00048-RD manduca_sexta_msex1_core_27_80_2 cds 	297	297	296	58	69	16	0.1952862	0.23232323	0.054054055	0.037162162	1.1914178	0.8190997
Msex2.00048-RC manduca_sexta_msex1_core_27_80_2 cds 	342	342	341	68	74	17	0.19883041	0.21637426	0.049853373	0.035190616	1.1587937	0.81797206
Msex2.00049-RA manduca_sexta_msex1_core_27_80_2 cds 	1236	1236	1235	221	253	40	0.1788026	0.20469256	0.032388665	0.041295547	0.8849468	1.1283071
Msex2.00050-RA manduca_sexta_msex1_core_27_80_2 cds 	1482	1482	1481	332	335	57	0.2240216	0.22604588	0.03848751	0.055367995	0.7600345	1.093383
Msex2.00051-RA manduca_sexta_msex1_core_27_80_2 cds 	1821	1821	1820	454	536	138	0.24931356	0.29434377	0.07582418	0.071978025	1.0332537	0.98084223
Msex2.00052-RB manduca_sexta_msex1_core_27_80_2 cds 	1311	1311	1310	330	373	110	0.25171626	0.28451565	0.08396947	0.0778626	1.172476	1.087205
Msex2.00052-RA manduca_sexta_msex1_core_27_80_2 cds 	1146	1146	1145	311	339	107	0.2713787	0.2958115	0.09344978	0.081222706	1.1640924	1.0117812
Msex2.00052-RC manduca_sexta_msex1_core_27_80_2 cds 	1161	1161	1160	314	335	103	0.2704565	0.28854436	0.08879311	0.08362069	1.1378088	1.0715286
Msex2.00052-RD manduca_sexta_msex1_core_27_80_2 cds 	1146	1146	1145	315	324	105	0.2748691	0.2827225	0.09170306	0.082969435	1.180042	1.0676571
Msex2.00052-RE manduca_sexta_msex1_core_27_80_2 cds 	1020	1020	1019	281	292	96	0.2754902	0.28627452	0.09421001	0.08439647	1.1945605	1.0701272
Msex2.00052-RF manduca_sexta_msex1_core_27_80_2 cds 	1020	1020	1019	281	292	96	0.2754902	0.28627452	0.09421001	0.08439647	1.1945605	1.0701272
Msex2.00053-RA manduca_sexta_msex1_core_27_80_2 cds 	1557	1557	1556	401	491	133	0.25754657	0.31535003	0.08547558	0.09125964	1.0524304	1.1236476
Msex2.00053-RB manduca_sexta_msex1_core_27_80_2 cds 	2223	2223	2222	625	718	236	0.2811516	0.32298696	0.10621062	0.104860485	1.1696136	1.1547457
Msex2.00053-RC manduca_sexta_msex1_core_27_80_2 cds 	1128	1128	1127	294	355	97	0.2606383	0.3147163	0.08606921	0.09760426	1.0492774	1.1899023
Msex2.00054-RA manduca_sexta_msex1_core_27_80_2 cds 	420	420	419	89	150	35	0.21190476	0.35714287	0.08353222	0.08830549	1.1037515	1.166823
Msex2.00055-RA manduca_sexta_msex1_core_27_80_2 cds 	381	381	380	127	90	28	0.33333334	0.23622048	0.07368421	0.060526315	0.93578935	0.76868415
Msex2.00056-RB manduca_sexta_msex1_core_27_80_2 cds 	1239	1239	1238	320	304	83	0.2582728	0.24535917	0.06704362	0.060581584	1.0579776	0.95600384
Msex2.00056-RA manduca_sexta_msex1_core_27_80_2 cds 	1239	1239	1238	320	304	83	0.2582728	0.24535917	0.06704362	0.060581584	1.0579776	0.95600384
Msex2.00056-RC manduca_sexta_msex1_core_27_80_2 cds 	1020	1020	1019	272	244	63	0.26666668	0.23921569	0.06182532	0.06575073	0.9691879	1.0307236
Msex2.00057-RA manduca_sexta_msex1_core_27_80_2 cds 	2457	2457	2456	655	616	174	0.26658526	0.25071225	0.07084691	0.079397395	1.0600083	1.1879402
Msex2.00058-RC manduca_sexta_msex1_core_27_80_2 cds 	1284	1284	1283	337	373	118	0.26246107	0.29049844	0.09197194	0.08339828	1.2062759	1.0938265
Msex2.00058-RA manduca_sexta_msex1_core_27_80_2 cds 	1284	1284	1283	337	373	118	0.26246107	0.29049844	0.09197194	0.08339828	1.2062759	1.0938265
Msex2.00058-RB manduca_sexta_msex1_core_27_80_2 cds 	1284	1284	1283	337	373	118	0.26246107	0.29049844	0.09197194	0.08339828	1.2062759	1.0938265
Msex2.00058-RD manduca_sexta_msex1_core_27_80_2 cds 	1143	1143	1142	274	318	90	0.23972003	0.27821523	0.078809105	0.07180385	1.1816564	1.0766202
Msex2.00059-RA manduca_sexta_msex1_core_27_80_2 cds 	6090	6090	6089	1632	1755	555	0.2679803	0.28817734	0.091147974	0.09985219	1.1802781	1.2929893
Msex2.00060-RA manduca_sexta_msex1_core_27_80_2 cds 	684	684	683	230	212	78	0.3362573	0.30994153	0.11420205	0.12591508	1.0957775	1.2081649
Msex2.00061-RA manduca_sexta_msex1_core_27_80_2 cds 	948	948	947	191	221	46	0.2014768	0.23312236	0.048574444	0.041182682	1.0341865	0.8768103
Msex2.00062-RC manduca_sexta_msex1_core_27_80_2 cds 	1320	1320	1319	440	383	129	0.33333334	0.2901515	0.097801365	0.10462472	1.01121	1.0817595
Msex2.00062-RA manduca_sexta_msex1_core_27_80_2 cds 	1644	1644	1643	520	454	146	0.3163017	0.2761557	0.08886184	0.09677419	1.017325	1.1079087
Msex2.00062-RD manduca_sexta_msex1_core_27_80_2 cds 	1644	1644	1643	520	454	146	0.3163017	0.2761557	0.08886184	0.09677419	1.017325	1.1079087
Msex2.00062-RB manduca_sexta_msex1_core_27_80_2 cds 	1359	1359	1358	449	397	133	0.33039	0.29212657	0.09793814	0.10456554	1.014738	1.0834044
Msex2.00063-RA manduca_sexta_msex1_core_27_80_2 cds 	444	444	443	130	117	37	0.2927928	0.2635135	0.08352145	0.08352145	1.082517	1.082517
Msex2.00063-RB manduca_sexta_msex1_core_27_80_2 cds 	444	444	443	130	117	37	0.2927928	0.2635135	0.08352145	0.08352145	1.082517	1.082517
Msex2.00064-RA manduca_sexta_msex1_core_27_80_2 cds 	447	447	446	117	93	24	0.26174498	0.2080537	0.05381166	0.06726457	0.98814934	1.2351867
Msex2.00065-RA manduca_sexta_msex1_core_27_80_2 cds 	1245	1245	1244	278	291	50	0.22329317	0.23373494	0.040192924	0.05305466	0.7701061	1.01654
Msex2.00066-RA manduca_sexta_msex1_core_27_80_2 cds 	1089	1089	1088	194	263	44	0.17814508	0.24150597	0.040441178	0.04779412	0.9399876	1.1108944
Msex2.00067-RA manduca_sexta_msex1_core_27_80_2 cds 	1524	1524	1523	307	386	86	0.20144357	0.25328085	0.0564675	0.06565988	1.1067328	1.2868986
Msex2.00069-RA manduca_sexta_msex1_core_27_80_2 cds 	777	777	776	149	203	40	0.19176319	0.26126125	0.05154639	0.04639175	1.028864	0.92597765
Msex2.00068-RA manduca_sexta_msex1_core_27_80_2 cds 	1026	1026	1025	254	262	68	0.24756335	0.25536063	0.06634146	0.07219512	1.0494089	1.1420039
Msex2.00068-RB manduca_sexta_msex1_core_27_80_2 cds 	990	990	989	252	252	68	0.25454545	0.25454545	0.06875632	0.07482305	1.0611626	1.1547946
Msex2.00068-RC manduca_sexta_msex1_core_27_80_2 cds 	696	696	695	190	186	54	0.2729885	0.2672414	0.07769784	0.086330935	1.0650276	1.183364
Msex2.00070-RA manduca_sexta_msex1_core_27_80_2 cds 	375	375	374	80	63	15	0.21333334	0.168	0.040106952	0.04278075	1.1190555	1.1936593
Msex2.00071-RA manduca_sexta_msex1_core_27_80_2 cds 	456	456	455	69	101	13	0.1513158	0.22149123	0.028571429	0.024175825	0.85249364	0.7213408
Msex2.00072-RA manduca_sexta_msex1_core_27_80_2 cds 	330	330	329	60	78	13	0.18181819	0.23636363	0.039513677	0.054711245	0.9194529	1.2730886
Msex2.00072-RB manduca_sexta_msex1_core_27_80_2 cds 	243	243	242	55	43	11	0.22633745	0.17695473	0.045454547	0.053719006	1.134903	1.3412489
Msex2.00073-RA manduca_sexta_msex1_core_27_80_2 cds 	1311	1311	1310	404	412	132	0.3081617	0.3142639	0.10076336	0.10458015	1.0404698	1.0798814
Msex2.00073-RB manduca_sexta_msex1_core_27_80_2 cds 	1311	1311	1310	404	412	132	0.3081617	0.3142639	0.10076336	0.10458015	1.0404698	1.0798814
Msex2.00074-RA manduca_sexta_msex1_core_27_80_2 cds 	1692	1692	1691	350	372	93	0.20685579	0.21985815	0.05499704	0.049083382	1.2092861	1.0792553
Msex2.00074-RB manduca_sexta_msex1_core_27_80_2 cds 	1641	1641	1640	340	356	88	0.20719074	0.2169409	0.053658538	0.048780486	1.1937876	1.0852613
Msex2.00075-RB manduca_sexta_msex1_core_27_80_2 cds 	4224	4224	4223	951	983	242	0.22514205	0.2327178	0.05730523	0.050438076	1.0937248	0.96265864
Msex2.00075-RA manduca_sexta_msex1_core_27_80_2 cds 	4185	4185	4184	949	973	240	0.22676225	0.232497	0.057361376	0.050430212	1.0880064	0.956539
Msex2.00075-RC manduca_sexta_msex1_core_27_80_2 cds 	4092	4092	4091	904	952	232	0.22091886	0.23264907	0.056709852	0.04962112	1.1033782	0.9654559
Msex2.00075-RD manduca_sexta_msex1_core_27_80_2 cds 	4188	4188	4187	941	966	239	0.22468959	0.23065902	0.057081442	0.05015524	1.1013911	0.9677494
Msex2.00075-RE manduca_sexta_msex1_core_27_80_2 cds 	4149	4149	4148	939	956	237	0.2263196	0.23041697	0.05713597	0.050144646	1.0956528	0.9615856
Msex2.00075-RF manduca_sexta_msex1_core_27_80_2 cds 	4017	4017	4016	892	925	227	0.22205625	0.23027134	0.056523904	0.04930279	1.105425	0.9642033
Msex2.00076-RA manduca_sexta_msex1_core_27_80_2 cds 	1854	1854	1853	427	446	92	0.23031284	0.24056095	0.049649216	0.044792227	0.8961261	0.80846155
Msex2.00077-RF manduca_sexta_msex1_core_27_80_2 cds 	1647	1647	1646	438	451	119	0.26593807	0.27383122	0.07229648	0.068651274	0.99278146	0.94272524
Msex2.00077-RE manduca_sexta_msex1_core_27_80_2 cds 	1647	1647	1646	438	451	119	0.26593807	0.27383122	0.07229648	0.068651274	0.99278146	0.94272524
Msex2.00077-RC manduca_sexta_msex1_core_27_80_2 cds 	1836	1836	1835	492	494	138	0.26797387	0.26906317	0.07520436	0.06866485	1.0430288	0.95233065
Msex2.00077-RA manduca_sexta_msex1_core_27_80_2 cds 	1647	1647	1646	438	451	119	0.26593807	0.27383122	0.07229648	0.068651274	0.99278146	0.94272524
Msex2.00077-RB manduca_sexta_msex1_core_27_80_2 cds 	1941	1941	1940	527	517	146	0.27150953	0.26635754	0.07525773	0.069072165	1.0406413	0.95510906
Msex2.00077-RD manduca_sexta_msex1_core_27_80_2 cds 	1647	1647	1646	438	451	119	0.26593807	0.27383122	0.07229648	0.068651274	0.99278146	0.94272524
Msex2.00077-RG manduca_sexta_msex1_core_27_80_2 cds 	1593	1593	1592	445	415	120	0.27934715	0.26051477	0.07537688	0.07223618	1.0357658	0.9926089
Msex2.00077-RH manduca_sexta_msex1_core_27_80_2 cds 	1770	1770	1769	475	475	130	0.26836157	0.26836157	0.07348785	0.0700961	1.0204104	0.9733145
Msex2.00077-RI manduca_sexta_msex1_core_27_80_2 cds 	1476	1476	1475	395	391	105	0.26761517	0.26490515	0.07118644	0.067118645	1.0041443	0.94676465
Msex2.00078-RA manduca_sexta_msex1_core_27_80_2 cds 	372	372	371	59	67	10	0.15860215	0.18010753	0.026954178	0.026954178	0.9435939	0.9435939
Msex2.00079-RA manduca_sexta_msex1_core_27_80_2 cds 	1587	1587	1586	242	252	28	0.15248898	0.15879017	0.017654477	0.028373266	0.7291096	1.1717832
Msex2.00080-RA manduca_sexta_msex1_core_27_80_2 cds 	423	423	422	86	104	21	0.2033097	0.24586289	0.049763035	0.056872036	0.9955333	1.1377523
Msex2.00081-RA manduca_sexta_msex1_core_27_80_2 cds 	1608	1608	1607	475	456	131	0.295398	0.2835821	0.08151836	0.09334163	0.973126	1.1142664
Msex2.00082-RA manduca_sexta_msex1_core_27_80_2 cds 	2991	2991	2990	523	667	127	0.17485791	0.22300234	0.042474918	0.040133778	1.0892757	1.0292369
Msex2.00083-RA manduca_sexta_msex1_core_27_80_2 cds 	5571	5571	5570	1053	1140	225	0.18901454	0.20463112	0.040394973	0.038958706	1.0443845	1.0072508
Msex2.00083-RB manduca_sexta_msex1_core_27_80_2 cds 	5466	5466	5465	1033	1116	218	0.18898647	0.20417124	0.03989021	0.038609333	1.0338109	1.0006151
Msex2.00084-RA manduca_sexta_msex1_core_27_80_2 cds 	2490	2490	2489	492	551	112	0.19759037	0.22128513	0.04499799	0.044596225	1.0291415	1.0199529
Msex2.00084-RB manduca_sexta_msex1_core_27_80_2 cds 	1905	1905	1904	379	415	89	0.19895013	0.21784776	0.0467437	0.04569328	1.0785139	1.0542777
Msex2.00084-RC manduca_sexta_msex1_core_27_80_2 cds 	2322	2322	2321	467	521	110	0.20111972	0.22437553	0.047393367	0.046962515	1.0502372	1.0406895
Msex2.00085-RA manduca_sexta_msex1_core_27_80_2 cds 	1113	1113	1112	210	241	53	0.18867925	0.2165319	0.04766187	0.04496403	1.1666083	1.1005739
Msex2.00164-RA manduca_sexta_msex1_core_27_80_2 cds 	2241	2241	2240	623	668	172	0.2780009	0.29808122	0.07678571	0.100446425	0.9266156	1.2121425
Msex2.00164-RC manduca_sexta_msex1_core_27_80_2 cds 	2199	2199	2198	607	654	169	0.27603456	0.29740793	0.07688808	0.09918107	0.9365759	1.2081275
Msex2.00164-RD manduca_sexta_msex1_core_27_80_2 cds 	2412	2412	2411	680	720	195	0.2819237	0.29850745	0.0808793	0.099958524	0.9610602	1.1877719
