seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
XM_011563770.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	573	573	572	159	185	43	0.27748692	0.32286212	0.07517482	0.09090909	0.8390983	1.0147235
XM_011570421.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1917	1917	1916	444	450	95	0.2316119	0.23474178	0.049582463	0.064196244	0.9119622	1.1807511
XM_011570526.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1743	1743	1742	381	353	55	0.21858864	0.20252438	0.031572904	0.040183697	0.71319723	0.90770555
XM_011563873.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1938	1938	1937	408	445	91	0.21052632	0.22961816	0.046979867	0.05524006	0.9718498	1.1427244
XM_011570635.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1854	1854	1853	431	388	73	0.23247033	0.20927724	0.039395574	0.055045873	0.80976295	1.1314497
XM_011570749.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1875	1875	1874	470	424	74	0.25066668	0.22613333	0.039487727	0.057630736	0.69662803	1.0167004
XM_011570858.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3039	3039	3038	658	662	111	0.2165186	0.21783482	0.036537196	0.043449637	0.77466285	0.9212206
XM_011563979.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2094	2094	2093	523	593	127	0.24976122	0.28319007	0.060678452	0.07548973	0.8578897	1.0672959
XM_011570977.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	984	984	983	257	293	85	0.26117885	0.29776424	0.08646999	0.07731435	1.1118723	0.9941446
XM_011564082.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2784	2784	2783	658	714	185	0.23635058	0.25646552	0.06647503	0.06683435	1.0966622	1.1025901
XM_011549651.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2259	2259	2258	675	669	192	0.2988048	0.29614875	0.085031	0.090345435	0.96090364	1.0209601
XM_011549580.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2268	2268	2267	676	672	192	0.29805997	0.2962963	0.084693424	0.08954565	0.9590027	1.0139456
XM_011549504.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2271	2271	2270	677	673	192	0.29810655	0.29634523	0.084581494	0.08986784	0.95742744	1.0172666
XM_011549429.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2271	2271	2270	677	673	192	0.29810655	0.29634523	0.084581494	0.08986784	0.95742744	1.0172666
XM_011549763.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1935	1935	1934	559	575	164	0.2888889	0.29715762	0.08479834	0.08945192	0.98780143	1.0420101
XM_011564190.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1423	1423	1422	488	453	170	0.34293747	0.31834152	0.11954993	0.13502109	1.0950681	1.2367827
XM_011549873.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1662	1662	1661	350	359	53	0.21058965	0.21600482	0.03190849	0.048765805	0.70146465	1.0720497
XM_011549993.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1023	1023	1022	202	213	44	0.19745846	0.20821114	0.043052837	0.040117417	1.0471817	0.975783
XM_011550097.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2181	2181	2180	383	383	55	0.17560752	0.17560752	0.025229357	0.026146788	0.8181256	0.8478756
XM_011550200.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	579	579	578	151	161	33	0.26079446	0.27806562	0.057093427	0.057093427	0.78730035	0.78730035
XM_011550298.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	534	534	533	150	152	44	0.28089887	0.2846442	0.08255159	0.08442777	1.0324597	1.0559248
XM_011550410.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	333	333	332	95	92	18	0.2852853	0.2762763	0.05421687	0.09638554	0.687878	1.2228942
XM_011550585.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3195	3195	3194	795	726	154	0.2488263	0.22723004	0.048215404	0.050407015	0.85275406	0.8915156
XM_011550659.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3195	3195	3194	795	726	154	0.2488263	0.22723004	0.048215404	0.050407015	0.85275406	0.8915156
XM_011550728.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3195	3195	3194	795	726	154	0.2488263	0.22723004	0.048215404	0.050407015	0.85275406	0.8915156
XM_011550511.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3195	3195	3194	795	726	154	0.2488263	0.22723004	0.048215404	0.050407015	0.85275406	0.8915156
XM_011551101.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1053	1053	1052	230	250	54	0.21842355	0.23741691	0.051330797	0.042775664	0.9898444	0.82487035
XM_011551025.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1086	1086	1085	243	254	56	0.22375691	0.23388582	0.051612902	0.039631337	0.9862293	0.7572833
XM_011551168.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1047	1047	1046	237	252	55	0.22636104	0.24068768	0.05258126	0.044933077	0.96510696	0.8247278
XM_011550954.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1161	1161	1160	246	282	59	0.2118863	0.24289405	0.05086207	0.04137931	0.988267	0.8040138
XM_011551240.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1041	1041	1040	225	257	50	0.21613833	0.246878	0.048076924	0.043269232	0.9009952	0.8108957
XM_011550843.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	762	762	761	146	231	51	0.19160105	0.3031496	0.067017086	0.0696452	1.1538002	1.1990473
XM_011551348.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1176	1176	1175	241	365	58	0.20493197	0.31037414	0.049361702	0.0706383	0.77605927	1.1105676
XM_011564302.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3156	3156	3155	807	802	211	0.25570342	0.25411913	0.06687797	0.06909667	1.0292222	1.0633671
XM_011551603.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	414	414	413	91	106	21	0.21980676	0.25603864	0.050847456	0.07990315	0.90348864	1.4197679
XM_011551497.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	417	417	416	60	77	6	0.1438849	0.18465228	0.014423077	0.033653848	0.5428602	1.2666739
XM_011551778.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1668	1668	1667	379	428	64	0.22721823	0.25659472	0.03839232	0.05518896	0.65849656	0.9465888
XM_011551883.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1659	1659	1658	493	478	147	0.29716697	0.28812537	0.08866104	0.09770808	1.0355016	1.141165
XM_011551947.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1659	1659	1658	493	478	147	0.29716697	0.28812537	0.08866104	0.09770808	1.0355016	1.141165
XM_011552018.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1536	1536	1535	454	439	133	0.2955729	0.28580728	0.08664495	0.096416935	1.0256646	1.141341
XM_011552124.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	411	411	410	71	84	5	0.17274939	0.20437956	0.0121951215	0.043902438	0.3454078	1.2434682
XM_011552234.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	468	468	467	119	138	18	0.2542735	0.2948718	0.0385439	0.0770878	0.51406884	1.0281377
XM_011552347.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	795	795	794	143	159	20	0.17987421	0.2	0.025188917	0.04156171	0.7001815	1.1552993
XM_011564414.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1237	1237	1236	409	450	163	0.33063865	0.36378336	0.13187702	0.13834952	1.0964092	1.1502208
XM_011552564.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	828	828	827	148	227	26	0.17874396	0.2741546	0.031438936	0.049576785	0.6415654	1.0116993
XM_011552678.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1515	1515	1514	337	354	34	0.22244224	0.23366337	0.022457067	0.05680317	0.43206108	1.0928603
XM_011552897.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	912	912	911	185	201	21	0.20285088	0.22039473	0.023051592	0.04829857	0.51561177	1.0803294
XM_011552785.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	975	975	974	189	239	12	0.19384615	0.2451282	0.0123203285	0.05338809	0.25928167	1.1235539
XM_011553006.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1143	1143	1142	273	319	62	0.23884514	0.2790901	0.05429072	0.07443082	0.81445056	1.1165855
XM_011553114.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	366	366	365	74	82	9	0.2021858	0.22404371	0.024657534	0.04657534	0.54433495	1.0281882
XM_011553224.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1248	1248	1247	200	224	9	0.16025642	0.17948718	0.0072173215	0.032076985	0.25091532	1.1151792
XM_011553325.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1884	1884	1883	362	375	19	0.19214438	0.19904459	0.010090281	0.03345725	0.26383063	0.8748069
XM_011553429.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	537	537	536	105	162	25	0.19553073	0.30167598	0.04664179	0.061567165	0.790714	1.0437425
XM_011564517.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1185	1185	1184	383	344	105	0.32320675	0.29029536	0.088682435	0.10050676	0.9451856	1.0712103
XM_011553529.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1029	1029	1028	340	247	83	0.33041787	0.24003887	0.0807393	0.07490272	1.0179814	0.9443924
XM_011553640.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3819	3819	3818	746	889	124	0.1953391	0.23278345	0.032477736	0.045311682	0.7142405	0.9964807
XM_011553746.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	5985	5985	5984	1320	1481	269	0.22055137	0.24745196	0.04495321	0.05230615	0.8236829	0.9584117
XM_011553854.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	468	468	467	155	95	23	0.33119658	0.20299146	0.049250536	0.06423983	0.732567	0.9555222
XM_011553964.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	954	954	953	285	309	96	0.29874215	0.32389936	0.100734524	0.09968521	1.0410504	1.0302061
XM_011554069.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1915	1915	1914	528	531	139	0.275718	0.2772846	0.072622776	0.07680251	0.949909	1.00458
XM_011554179.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1884	1884	1883	487	507	116	0.25849256	0.26910827	0.061603826	0.061072756	0.8855897	0.8779553
XM_011554365.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	4041	4041	4040	895	873	169	0.22147983	0.21603563	0.041831683	0.043069307	0.8742704	0.90013635
XM_011554471.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	630	630	629	156	163	29	0.24761905	0.25873017	0.046104927	0.06359301	0.7196415	0.992609
XM_011554541.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	630	630	629	156	163	29	0.24761905	0.25873017	0.046104927	0.06359301	0.7196415	0.992609
XM_011554650.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1545	1545	1544	503	505	157	0.32556635	0.32686085	0.10168394	0.10297927	0.9555424	0.96771485
XM_011554765.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1506	1506	1505	404	411	101	0.2682603	0.27290836	0.06710964	0.070431896	0.9166671	0.9620467
XM_011554984.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1959	1959	1958	505	487	121	0.25778458	0.24859622	0.061797753	0.06230848	0.9643202	0.97228974
XM_011554875.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	753	753	752	153	213	30	0.20318726	0.28286853	0.039893616	0.055851065	0.69410044	0.9717406
XM_011555088.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1539	1539	1538	490	506	155	0.31838855	0.3287849	0.100780234	0.103381015	0.9627334	0.98757815
XM_011555261.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3351	3351	3350	675	741	129	0.2014324	0.22112802	0.03850746	0.04597015	0.86451346	1.0320549
XM_011555192.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3369	3369	3368	679	745	129	0.20154348	0.22113387	0.03830166	0.04631829	0.8593965	1.0392702
XM_011555337.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3351	3351	3350	675	741	129	0.2014324	0.22112802	0.03850746	0.04597015	0.86451346	1.0320549
XM_011555409.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3351	3351	3350	675	741	129	0.2014324	0.22112802	0.03850746	0.04597015	0.86451346	1.0320549
XM_011555522.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1368	1368	1367	312	344	37	0.22807017	0.25146198	0.02706657	0.060716897	0.4719461	1.0586898
XM_011555634.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1278	1278	1277	292	312	52	0.22848201	0.24413146	0.040720437	0.06029757	0.7300232	1.0809959
XM_011555739.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	861	861	860	197	208	31	0.22880372	0.24157956	0.036046512	0.059302326	0.6521387	1.0728734
XM_011556055.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1620	1620	1619	381	477	105	0.23518519	0.29444444	0.064854845	0.06856084	0.9365459	0.9900629
XM_011555850.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1620	1620	1619	381	477	105	0.23518519	0.29444444	0.064854845	0.06856084	0.9365459	0.9900629
XM_011555918.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1620	1620	1619	384	477	106	0.23703703	0.29444444	0.06547251	0.06917851	0.93807906	0.9911779
XM_011555987.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1620	1620	1619	381	477	105	0.23518519	0.29444444	0.064854845	0.06856084	0.9365459	0.9900629
XM_011556163.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1326	1326	1325	344	343	78	0.25942686	0.2586727	0.058867924	0.07094339	0.8772294	1.0571738
XM_011556376.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1656	1656	1655	405	472	123	0.24456522	0.28502417	0.07432024	0.07129909	1.0661805	1.0228398
XM_011556515.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1587	1587	1586	381	435	109	0.24007562	0.2741021	0.06872635	0.06368222	1.0443904	0.96773803
XM_011556442.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1590	1590	1589	382	436	109	0.24025157	0.27421385	0.0685966	0.06419131	1.0412308	0.9743627
XM_011556274.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2463	2463	2462	626	675	158	0.2541616	0.27405602	0.064175464	0.07026807	0.9213396	1.0088085
XM_011556624.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3000	3000	2999	805	841	216	0.26833335	0.28033334	0.07202401	0.074691564	0.957476	0.99293804
XM_011556700.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3000	3000	2999	805	841	216	0.26833335	0.28033334	0.07202401	0.074691564	0.957476	0.99293804
XM_011556806.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	3075	3075	3074	874	733	197	0.28422764	0.23837398	0.06408588	0.066363044	0.9458825	0.97949255
XM_011564733.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	5301	5301	5300	1522	1280	343	0.28711563	0.24146387	0.06471698	0.06830189	0.933489	0.9851984
XM_011564623.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	438	438	437	109	96	21	0.24885845	0.21917808	0.04805492	0.04805492	0.8810252	0.8810252
XM_011556918.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2850	2850	2849	702	656	132	0.24631579	0.23017544	0.046332046	0.052650053	0.8172036	0.9286404
XM_011564943.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	2352	2352	2351	485	469	63	0.20620748	0.19940476	0.026797108	0.04125904	0.6517004	1.0034117
XM_011557028.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	873	873	872	321	270	102	0.3676976	0.30927834	0.116972476	0.13417432	1.0285926	1.1798563
XM_011557145.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	627	627	626	151	151	33	0.24082935	0.24082935	0.052715655	0.06230032	0.9089098	1.0741662
XM_011565042.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	5241	5241	5240	1362	1386	366	0.25987408	0.26445335	0.06984733	0.07366412	1.016337	1.0718746
XM_011557258.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1383	1383	1382	368	372	98	0.26608822	0.26898047	0.07091172	0.0788712	0.9907672	1.1019758
XM_011557323.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1380	1380	1379	368	371	98	0.26666668	0.26884058	0.07106599	0.079042785	0.9912843	1.1025509
XM_011557431.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	534	534	533	164	144	40	0.3071161	0.26966292	0.075046904	0.08442777	0.9061685	1.0194396
XM_011557542.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1575	1575	1574	332	382	61	0.21079364	0.24253969	0.038754765	0.05717916	0.7580272	1.1184007
XM_011557651.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	714	714	713	190	165	43	0.26610646	0.23109244	0.060308557	0.06311361	0.98070365	1.0263178
XM_011557754.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	861	861	860	218	226	36	0.25319397	0.26248547	0.041860465	0.0627907	0.629862	0.94479305
XM_011565152.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1884	1884	1883	471	564	142	0.25	0.29936305	0.07541158	0.08231545	1.0076271	1.0998746
XM_011565268.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	6642	6642	6641	1994	1859	574	0.30021077	0.2798856	0.08643276	0.09019726	1.0286593	1.0734617
XM_011558004.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1356	1356	1355	345	399	97	0.25442478	0.29424778	0.07158671	0.07084871	0.95622444	0.9463665
XM_011558075.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1350	1350	1349	347	397	100	0.25703704	0.2940741	0.074128985	0.071163826	0.98069865	0.9414707
XM_011557932.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1359	1359	1358	338	401	94	0.24871229	0.2950699	0.06921944	0.071428575	0.94320464	0.97330695
XM_011557861.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1359	1359	1358	343	400	97	0.25239146	0.29433408	0.071428575	0.0706922	0.9615166	0.951604
XM_011558179.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	645	645	644	153	165	27	0.2372093	0.25581396	0.041925468	0.054347824	0.69091076	0.895625
XM_011558386.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	588	588	587	115	134	17	0.19557823	0.22789116	0.028960818	0.04770017	0.64977473	1.0702173
XM_011558450.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	486	486	485	96	114	13	0.19753087	0.2345679	0.026804123	0.053608246	0.57849294	1.1569859
XM_011558280.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1173	1173	1172	232	255	7	0.19778346	0.2173913	0.0059726965	0.048634812	0.13891155	1.1311368
XM_011565374.1 plutella_xylostella_dbmfjv1x1_core_27_80_2 cds 	1236	1236	1235	318	344	80	0.25728154	0.27831715	0.06477733	0.087449394	0.90463716	1.2212602
