seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
XM_013306699.1 papilio_xuthus_pxut1_core_27_80_2 cds 	462	462	461	126	133	28	0.27272728	0.28787878	0.060737528	0.10845987	0.7736043	1.3814361
XM_013306455.1 papilio_xuthus_pxut1_core_27_80_2 cds 	492	492	491	130	140	28	0.26422763	0.28455284	0.057026476	0.103869654	0.7584647	1.3814893
XM_013306832.1 papilio_xuthus_pxut1_core_27_80_2 cds 	450	450	449	126	150	41	0.28	0.33333334	0.09131403	0.13363029	0.97836465	1.4317532
XM_013306958.1 papilio_xuthus_pxut1_core_27_80_2 cds 	375	375	374	83	99	19	0.22133334	0.264	0.050802138	0.061497327	0.8694232	1.0524597
XM_013307056.1 papilio_xuthus_pxut1_core_27_80_2 cds 	498	498	497	141	150	34	0.28313252	0.30120483	0.06841046	0.1167002	0.8021782	1.3684217
XM_013307172.1 papilio_xuthus_pxut1_core_27_80_2 cds 	401	401	400	75	87	19	0.18703242	0.2169576	0.0475	0.05	1.170582	1.2321917
XM_013307508.1 papilio_xuthus_pxut1_core_27_80_2 cds 	300	300	299	51	60	12	0.17	0.2	0.040133778	0.036789298	1.1804051	1.0820382
XM_013307633.1 papilio_xuthus_pxut1_core_27_80_2 cds 	548	547	546	149	155	46	0.2723949	0.2833638	0.08424909	0.0989011	1.0914953	1.2813206
XM_013307752.1 papilio_xuthus_pxut1_core_27_80_2 cds 	852	852	851	108	164	4	0.12676056	0.19248827	0.0047003524	0.025851939	0.19263802	1.0595092
XM_013307957.1 papilio_xuthus_pxut1_core_27_80_2 cds 	757	757	756	153	146	14	0.20211361	0.19286658	0.018518519	0.044973545	0.47506574	1.153731
XM_013307839.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3879	3879	3878	679	757	112	0.17504512	0.19515339	0.028880866	0.031975243	0.8454426	0.9360257
XM_013308078.1 papilio_xuthus_pxut1_core_27_80_2 cds 	363	363	362	121	121	41	0.33333334	0.33333334	0.113259666	0.110497236	1.0193369	0.99447507
XM_013308271.1 papilio_xuthus_pxut1_core_27_80_2 cds 	636	636	635	96	105	10	0.1509434	0.16509435	0.015748031	0.009448819	0.63194597	0.3791676
XM_013308170.1 papilio_xuthus_pxut1_core_27_80_2 cds 	519	519	518	71	113	6	0.13680154	0.2177264	0.011583012	0.032818533	0.3888834	1.1018363
XM_013308434.1 papilio_xuthus_pxut1_core_27_80_2 cds 	490	490	489	147	126	38	0.3	0.25714287	0.07770961	0.073619634	1.0073466	0.9543285
XM_013308531.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1686	1686	1685	150	346	18	0.08896797	0.20521945	0.0106824925	0.011275965	0.5850869	0.61759174
XM_013308647.1 papilio_xuthus_pxut1_core_27_80_2 cds 	600	600	599	63	117	9	0.105	0.195	0.015025042	0.0050083473	0.73382384	0.24460796
XM_013309196.1 papilio_xuthus_pxut1_core_27_80_2 cds 	590	590	589	80	92	5	0.13559322	0.1559322	0.008488964	0.010186757	0.40149572	0.48179486
XM_013309327.1 papilio_xuthus_pxut1_core_27_80_2 cds 	426	426	425	41	92	5	0.096244134	0.21596244	0.011764706	0.016470589	0.56601584	0.79242224
XM_013308740.1 papilio_xuthus_pxut1_core_27_80_2 cds 	759	759	758	113	127	15	0.14888011	0.16732542	0.019788919	0.025065962	0.7943711	1.0062033
XM_013308973.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2241	2241	2240	297	421	37	0.13253012	0.18786256	0.016517857	0.023214286	0.66343576	0.9323962
XM_013309458.1 papilio_xuthus_pxut1_core_27_80_2 cds 	533	533	532	86	151	37	0.16135085	0.28330207	0.069548875	0.04699248	1.52149	1.0280337
XM_013309586.1 papilio_xuthus_pxut1_core_27_80_2 cds 	807	807	806	162	216	54	0.2007435	0.267658	0.06699752	0.05707196	1.2469155	1.0621872
XM_013309922.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1092	1092	1091	364	494	195	0.33333334	0.45238096	0.1787351	0.19431715	1.1852959	1.2886294
XM_013310032.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1074	1074	1073	390	398	199	0.36312848	0.37057728	0.18546133	0.18825722	1.3782064	1.3989832
XM_013319996.1 papilio_xuthus_pxut1_core_27_80_2 cds 	981	981	980	312	409	167	0.3180428	0.4169215	0.17040816	0.16428572	1.2851402	1.2389675
XM_013306011.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2332	2332	2331	832	829	331	0.3567753	0.35548884	0.14199914	0.17889318	1.1196053	1.4104998
XM_013327312.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1725	1725	1724	550	655	246	0.3188406	0.37971014	0.14269142	0.1687935	1.1786153	1.3942156
XM_013327319.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1689	1689	1688	533	637	238	0.31557134	0.37714624	0.14099526	0.1635071	1.1846695	1.3738183
XM_013327328.1 papilio_xuthus_pxut1_core_27_80_2 cds 	759	759	758	239	267	102	0.314888	0.35177866	0.13456464	0.16490765	1.2148015	1.4887275
XM_013320969.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1425	1425	1424	378	397	112	0.26526317	0.2785965	0.07865169	0.08988764	1.064279	1.2163187
XM_013310148.1 papilio_xuthus_pxut1_core_27_80_2 cds 	912	912	911	308	269	106	0.3377193	0.29495615	0.11635565	0.12513721	1.1680843	1.2562416
XM_013317000.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1374	1374	1373	350	399	113	0.2547307	0.29039302	0.08230153	0.093226515	1.1126035	1.2602943
XM_013318974.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1743	1743	1742	425	374	76	0.24383247	0.21457258	0.043628015	0.052238807	0.83387256	0.9984527
XM_013315396.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1968	1968	1967	423	490	98	0.21493903	0.24898374	0.049822062	0.066090494	0.9309694	1.2349595
XM_013315480.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1845	1845	1844	375	456	81	0.20325203	0.24715447	0.043926246	0.060737528	0.8744213	1.2090764
XM_013316875.1 papilio_xuthus_pxut1_core_27_80_2 cds 	771	771	770	148	214	20	0.1919585	0.2775616	0.025974026	0.051948052	0.48749766	0.9749953
XM_013316787.1 papilio_xuthus_pxut1_core_27_80_2 cds 	774	774	773	149	214	20	0.19250646	0.2764858	0.025873221	0.051746443	0.48610753	0.97221506
XM_013320409.1 papilio_xuthus_pxut1_core_27_80_2 cds 	384	384	383	57	77	8	0.1484375	0.20052083	0.020887729	0.028720627	0.70175916	0.96491885
XM_013306519.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1968	1968	1967	510	421	86	0.25914633	0.21392277	0.043721404	0.054905947	0.78866404	0.9904152
XM_013306534.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1872	1872	1871	487	392	83	0.26014957	0.20940171	0.044361304	0.05130946	0.814331	0.94187677
XM_013306526.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1944	1944	1943	505	417	84	0.25977367	0.21450618	0.043232117	0.05506948	0.7758389	0.988271
XM_013306542.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1848	1848	1847	482	388	81	0.2608225	0.2099567	0.0438549	0.05143476	0.8008355	0.93925154
XM_013317641.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1467	1467	1466	335	367	57	0.2283572	0.2501704	0.03888131	0.060027286	0.6805973	1.0507468
XM_013317696.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1458	1458	1457	335	364	57	0.2297668	0.24965706	0.039121483	0.06039808	0.6819997	1.0529118
XM_013327017.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1446	1446	1445	381	383	79	0.2634855	0.26486862	0.05467128	0.07197232	0.7833792	1.031284
XM_013327004.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1512	1512	1511	397	427	103	0.26256615	0.2824074	0.06816678	0.091330245	0.9193015	1.2316855
XM_013305944.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1476	1476	1475	296	356	63	0.200542	0.24119242	0.042711865	0.054915253	0.8830383	1.135335
XM_013327301.1 papilio_xuthus_pxut1_core_27_80_2 cds 	384	384	383	77	115	19	0.20052083	0.29947916	0.049608354	0.07832898	0.82609254	1.3043567
XM_013327293.1 papilio_xuthus_pxut1_core_27_80_2 cds 	384	384	383	79	114	20	0.20572917	0.296875	0.05221932	0.08093995	0.8549913	1.3252366
XM_013327288.1 papilio_xuthus_pxut1_core_27_80_2 cds 	426	426	425	92	129	23	0.21596244	0.3028169	0.054117646	0.089411765	0.82752395	1.3672135
XM_013327272.1 papilio_xuthus_pxut1_core_27_80_2 cds 	474	474	473	109	141	26	0.2299578	0.29746836	0.054968286	0.08668076	0.80356914	1.2671667
XM_013327280.1 papilio_xuthus_pxut1_core_27_80_2 cds 	474	474	473	106	142	25	0.22362868	0.29957807	0.052854124	0.08456659	0.78893524	1.2622963
XM_013310272.1 papilio_xuthus_pxut1_core_27_80_2 cds 	513	513	512	137	179	53	0.26705652	0.3489279	0.103515625	0.115234375	1.1108798	1.2366397
XM_013310382.1 papilio_xuthus_pxut1_core_27_80_2 cds 	387	387	386	106	147	35	0.27390182	0.37984496	0.09067357	0.111398965	0.87152416	1.0707297
XM_013310496.1 papilio_xuthus_pxut1_core_27_80_2 cds 	387	387	386	107	144	35	0.2764858	0.37209302	0.09067357	0.10880829	0.8813662	1.0576394
XM_013310614.1 papilio_xuthus_pxut1_core_27_80_2 cds 	498	498	497	141	180	55	0.28313252	0.36144578	0.11066398	0.14084508	1.0813676	1.3762861
XM_013321912.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1794	1794	1793	514	413	116	0.2865106	0.23021182	0.064696044	0.06302287	0.98086536	0.9554981
XM_013316103.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1044	1044	1043	257	257	49	0.24616858	0.24616858	0.046979867	0.06903164	0.7752585	1.1391553
XM_013318764.1 papilio_xuthus_pxut1_core_27_80_2 cds 	660	660	659	134	141	24	0.2030303	0.21363637	0.036418818	0.03945372	0.8396335	0.909603
XM_013318695.1 papilio_xuthus_pxut1_core_27_80_2 cds 	744	744	743	147	163	27	0.19758065	0.21908602	0.036339164	0.04037685	0.83949065	0.9327674
XM_013318610.1 papilio_xuthus_pxut1_core_27_80_2 cds 	765	765	764	153	167	27	0.2	0.21830066	0.035340313	0.040575918	0.8094413	0.9293586
XM_013318364.1 papilio_xuthus_pxut1_core_27_80_2 cds 	327	327	326	67	77	7	0.20489296	0.235474	0.021472393	0.030674847	0.44505164	0.6357881
XM_013317521.1 papilio_xuthus_pxut1_core_27_80_2 cds 	822	822	821	154	167	19	0.18734793	0.20316301	0.02314251	0.0499391	0.60801864	1.3120402
XM_013306168.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2526	2526	2525	629	789	194	0.2490103	0.31235155	0.07683168	0.10811881	0.9878236	1.3900816
XM_013306177.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2286	2286	2285	593	724	183	0.25940508	0.3167104	0.08008753	0.1142232	0.97481924	1.390316
XM_013306610.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2622	2622	2621	763	770	199	0.29099923	0.29366896	0.075925216	0.09118657	0.8884564	1.0670407
XM_013306624.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1218	1218	1217	295	274	62	0.24220033	0.22495896	0.050944947	0.06655711	0.9350247	1.2215645
XM_013306633.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1209	1209	1208	295	269	62	0.24400331	0.22249793	0.0513245	0.06705298	0.9453727	1.2350837
XM_013327193.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2097	2097	2096	321	407	44	0.15307583	0.19408679	0.020992367	0.026717557	0.7065759	0.89927834
XM_013326954.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3063	3063	3062	793	791	216	0.2588965	0.25824356	0.07054213	0.07152188	1.0550982	1.0697523
XM_013326964.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3051	3051	3050	793	787	216	0.2599148	0.25794822	0.07081967	0.07180328	1.0563076	1.0709785
XM_013326980.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2631	2631	2630	691	664	183	0.2626378	0.2523755	0.06958175	0.0756654	1.0497621	1.1415447
XM_013326972.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2988	2988	2987	776	770	211	0.25970548	0.25769746	0.07063944	0.07097422	1.0554945	1.0604968
XM_013326991.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1011	1011	1010	240	237	70	0.23738873	0.23442137	0.06930693	0.056435645	1.2454301	1.014136
XM_013320707.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1509	1509	1508	335	327	86	0.22200133	0.2166998	0.057029177	0.045755967	1.1854494	0.9511164
XM_013321101.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1326	1326	1325	326	330	80	0.24585219	0.24886878	0.06037736	0.06867924	0.9868011	1.1224861
XM_013319621.1 papilio_xuthus_pxut1_core_27_80_2 cds 	567	567	566	172	183	60	0.30335096	0.3227513	0.10600707	0.113074206	1.0827332	1.1549153
XM_013305915.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1947	1947	1946	503	504	130	0.25834617	0.25885978	0.0668037	0.079650566	0.99892735	1.1910287
XM_013305919.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1893	1893	1892	484	490	123	0.2556788	0.2588484	0.06501057	0.078752644	0.98229915	1.1899397
XM_013319275.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1164	1164	1163	233	248	38	0.20017183	0.21305841	0.03267412	0.045571797	0.76612955	1.0685492
XM_013326942.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3288	3288	3287	768	842	226	0.23357664	0.2560827	0.0687557	0.06966839	1.1494737	1.1647322
XM_013317395.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1431	1431	1430	275	339	41	0.1921733	0.23689727	0.028671328	0.047552448	0.62978846	1.0445272
XM_013326774.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3882	3882	3881	798	1052	177	0.20556414	0.27099434	0.045606803	0.062355064	0.8186949	1.1193455
XM_013326785.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3882	3882	3881	798	1052	177	0.20556414	0.27099434	0.045606803	0.062355064	0.8186949	1.1193455
XM_013306021.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2142	2142	2141	395	476	71	0.1844071	0.22222222	0.033162072	0.036898647	0.8092385	0.90042037
XM_013310740.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3441	3441	3440	941	888	256	0.273467	0.2580645	0.074418604	0.08197674	1.0545042	1.1616021
XM_013318484.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1185	1185	1184	308	300	67	0.25991562	0.25316456	0.056587838	0.065033786	0.8599789	0.988334
XM_013306299.1 papilio_xuthus_pxut1_core_27_80_2 cds 	414	414	413	105	103	27	0.2536232	0.24879228	0.065375306	0.06295399	1.0360671	0.9976942
XM_013306311.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2142	2142	2141	394	494	103	0.18394025	0.23062558	0.04810836	0.05418029	1.1340607	1.2771946
XM_013313943.1 papilio_xuthus_pxut1_core_27_80_2 cds 	738	738	737	114	176	22	0.15447155	0.23848239	0.029850746	0.0339213	0.81030846	0.92080504
XM_013314065.1 papilio_xuthus_pxut1_core_27_80_2 cds 	543	543	542	79	98	17	0.14548802	0.18047883	0.031365313	0.027675277	1.1945274	1.0539948
XM_013314165.1 papilio_xuthus_pxut1_core_27_80_2 cds 	27333	27333	27332	6272	6870	1508	0.22946621	0.25134453	0.055173423	0.067869164	0.95662504	1.1767503
XM_013313820.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1635	1635	1634	309	343	70	0.18899083	0.20978594	0.042839658	0.046511628	1.0805101	1.1731254
XM_013306274.1 papilio_xuthus_pxut1_core_27_80_2 cds 	657	657	656	123	152	18	0.18721461	0.23135464	0.027439024	0.038109757	0.63350594	0.8798694
XM_013306262.1 papilio_xuthus_pxut1_core_27_80_2 cds 	813	813	812	140	177	26	0.17220172	0.21771218	0.032019705	0.04310345	0.85407716	1.1497192
XM_013315881.1 papilio_xuthus_pxut1_core_27_80_2 cds 	684	684	683	133	175	28	0.19444445	0.25584796	0.04099561	0.05124451	0.8240619	1.0300773
XM_013315270.1 papilio_xuthus_pxut1_core_27_80_2 cds 	939	939	938	229	233	52	0.24387646	0.24813631	0.0554371	0.052238807	0.9160946	0.863243
XM_013321791.1 papilio_xuthus_pxut1_core_27_80_2 cds 	258	258	257	35	57	4	0.13565892	0.22093023	0.015564202	0.038910504	0.51930606	1.2982651
XM_013306038.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1191	1191	1190	286	275	57	0.24013434	0.23089841	0.04789916	0.05630252	0.8638785	1.0154362
XM_013310855.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1521	1521	1520	271	309	62	0.17817226	0.20315582	0.040789474	0.035526317	1.1268828	0.9814786
XM_013326508.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1290	1290	1289	307	346	83	0.2379845	0.26821706	0.064391	0.05818464	1.0087653	0.91153485
XM_013326527.1 papilio_xuthus_pxut1_core_27_80_2 cds 	273	273	272	46	60	6	0.16849817	0.21978022	0.022058824	0.05882353	0.59566015	1.5884271
XM_013326519.1 papilio_xuthus_pxut1_core_27_80_2 cds 	360	360	359	61	77	7	0.16944444	0.21388888	0.019498607	0.05292479	0.53800714	1.460305
XM_013326560.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2253	2253	2252	647	505	140	0.28717265	0.22414558	0.062166963	0.07415631	0.9657982	1.1520593
XM_013326569.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2247	2247	2246	645	504	141	0.2870494	0.22429906	0.06277827	0.07435441	0.9750463	1.1548421
XM_013326576.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2211	2211	2210	636	491	137	0.28765264	0.22207145	0.06199095	0.07420815	0.9704367	1.1616907
XM_013326586.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1461	1461	1460	310	352	73	0.21218343	0.24093087	0.05	0.056849316	0.9780613	1.1120423
XM_013327177.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2598	2598	2597	662	728	172	0.2548114	0.28021556	0.06623027	0.07046592	0.92756724	0.9868884
XM_013327171.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2802	2802	2801	708	762	180	0.25267667	0.2719486	0.06426276	0.069617994	0.9352063	1.0131402
XM_013319747.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2511	2511	2510	411	459	86	0.16367981	0.1827957	0.034262948	0.025099602	1.1451533	0.8388914
XM_013306058.1 papilio_xuthus_pxut1_core_27_80_2 cds 	525	525	524	127	139	19	0.24190477	0.2647619	0.036259543	0.055343512	0.56613815	0.8641056
XM_013310952.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1482	1482	1481	245	277	51	0.16531713	0.18690959	0.034436192	0.033760972	1.1144631	1.0926108
XM_013306066.1 papilio_xuthus_pxut1_core_27_80_2 cds 	519	519	518	99	131	24	0.19075145	0.25240847	0.046332046	0.05019305	0.9622983	1.0424898
XM_013305983.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1155	1155	1154	218	246	54	0.18874459	0.212987	0.046793763	0.034662046	1.1640198	0.86223686
XM_013305991.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1032	1032	1031	202	225	51	0.19573644	0.21802326	0.04946654	0.037827354	1.159143	0.8864035
XM_013306001.1 papilio_xuthus_pxut1_core_27_80_2 cds 	354	354	353	70	103	15	0.19774011	0.29096046	0.04249292	0.07082153	0.7385635	1.2309391
XM_013326764.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1470	1470	1469	377	391	113	0.25646257	0.26598638	0.07692308	0.07964602	1.1276473	1.167564
XM_013326290.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3555	3555	3554	1113	1040	366	0.31308016	0.2925457	0.10298256	0.110861	1.1243833	1.2104018
XM_013326297.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3486	3486	3485	1092	1022	360	0.31325302	0.2931727	0.103299856	0.1107604	1.1248146	1.2060512
XM_013306565.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2964	2964	2963	536	484	100	0.1808367	0.16329284	0.033749577	0.029362133	1.1429168	0.9943376
XM_013306573.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2964	2964	2963	536	484	100	0.1808367	0.16329284	0.033749577	0.029362133	1.1429168	0.9943376
XM_013326669.1 papilio_xuthus_pxut1_core_27_80_2 cds 	390	390	389	70	112	17	0.17948718	0.2871795	0.043701798	0.051413883	0.84783715	0.9974555
XM_013326656.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1005	1005	1004	172	171	24	0.17114428	0.17014925	0.023904383	0.032868527	0.8208903	1.1287241
XM_013326642.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2475	2475	2474	431	534	38	0.1741414	0.21575758	0.015359742	0.04122878	0.40880463	1.0973177
XM_013317807.1 papilio_xuthus_pxut1_core_27_80_2 cds 	591	591	590	94	139	21	0.15905245	0.23519458	0.03559322	0.018644068	0.95147985	0.49839425
XM_013326424.1 papilio_xuthus_pxut1_core_27_80_2 cds 	477	477	476	93	78	19	0.19496855	0.16352202	0.039915968	0.031512607	1.2520044	0.9884245
XM_013311057.1 papilio_xuthus_pxut1_core_27_80_2 cds 	3102	3102	3101	579	591	115	0.18665378	0.19052224	0.03708481	0.026443083	1.0428302	0.7435833
XM_013326436.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2673	2673	2672	663	715	164	0.24803591	0.2674897	0.061377246	0.08383234	0.9250938	1.2635429
XM_013326456.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2493	2493	2492	624	676	153	0.25030085	0.27115923	0.06139647	0.086677365	0.9046002	1.2770826
XM_013326449.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2598	2598	2597	655	696	162	0.252117	0.26789838	0.06237967	0.08625337	0.9235721	1.277038
XM_013326441.1 papilio_xuthus_pxut1_core_27_80_2 cds 	2655	2655	2654	666	707	165	0.25084746	0.26629	0.062170308	0.08515448	0.9307187	1.2748026
XM_013326467.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1248	1248	1247	241	248	34	0.19310898	0.19871795	0.027265437	0.02967121	0.7105144	0.7732069
XM_013315778.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1440	1440	1439	373	451	124	0.25902778	0.31319445	0.08617095	0.09589993	1.0621858	1.18211
XM_013315721.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1449	1449	1448	373	455	124	0.2574189	0.31400967	0.08563536	0.09530387	1.0594237	1.1790361
XM_013321669.1 papilio_xuthus_pxut1_core_27_80_2 cds 	954	954	953	188	241	48	0.197065	0.25262055	0.050367262	0.053515214	1.011743	1.0749768
XM_013311169.1 papilio_xuthus_pxut1_core_27_80_2 cds 	1494	1494	1493	302	333	55	0.2021419	0.22289157	0.03683858	0.043536503	0.8176226	0.9662813
