seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
KPJ20531.1 papilio_machaon_papma1_core_27_80_2 cds 	1299	1299	1298	345	337	79	0.2655889	0.25943032	0.060862865	0.0862866	0.8833275	1.2523124
KPJ20532.1 papilio_machaon_papma1_core_27_80_2 cds 	3384	3384	3383	919	939	272	0.2715721	0.27748227	0.08040201	0.090747856	1.0669559	1.2042481
KPJ20533.1 papilio_machaon_papma1_core_27_80_2 cds 	216	216	215	46	46	13	0.21296297	0.21296297	0.060465116	0.046511628	1.3332043	1.0255418
KPJ20526.1 papilio_machaon_papma1_core_27_80_2 cds 	3900	3900	3899	910	880	148	0.23333333	0.22564103	0.03795845	0.050012823	0.7209641	0.94991887
KPJ20527.1 papilio_machaon_papma1_core_27_80_2 cds 	1572	1572	1571	328	357	53	0.2086514	0.22709924	0.033736475	0.04646722	0.7119717	0.9806403
KPJ20528.1 papilio_machaon_papma1_core_27_80_2 cds 	2361	2361	2360	517	555	134	0.21897501	0.23506989	0.05677966	0.05338983	1.1030654	1.0372107
KPJ20529.1 papilio_machaon_papma1_core_27_80_2 cds 	1401	1401	1400	273	314	37	0.19486082	0.22412562	0.026428571	0.054285713	0.6051425	1.2429954
KPJ20524.1 papilio_machaon_papma1_core_27_80_2 cds 	537	537	536	107	106	17	0.19925512	0.19739293	0.031716418	0.027985075	0.8063861	0.7115172
KPJ20525.1 papilio_machaon_papma1_core_27_80_2 cds 	7425	7425	7424	1444	1329	232	0.19447811	0.1789899	0.03125	0.0313847	0.89774036	0.90160996
KPJ20523.1 papilio_machaon_papma1_core_27_80_2 cds 	1311	1309	1308	298	290	59	0.2276547	0.22154316	0.045107033	0.0558104	0.8943537	1.1065732
KPJ20520.1 papilio_machaon_papma1_core_27_80_2 cds 	729	729	728	82	194	10	0.11248285	0.26611796	0.013736264	0.043956045	0.45888948	1.4684464
KPJ20521.1 papilio_machaon_papma1_core_27_80_2 cds 	582	582	581	121	190	23	0.20790379	0.32646048	0.03958692	0.08950086	0.58325535	1.3186642
KPJ20522.1 papilio_machaon_papma1_core_27_80_2 cds 	1089	1089	1088	169	178	26	0.15518825	0.16345271	0.02389706	0.010110294	0.94209236	0.39857754
KPJ20519.1 papilio_machaon_papma1_core_27_80_2 cds 	1095	1095	1094	250	278	62	0.2283105	0.25388128	0.05667276	0.04844607	0.9777275	0.83579934
KPJ20517.1 papilio_machaon_papma1_core_27_80_2 cds 	546	546	545	225	120	58	0.41208792	0.21978022	0.10642202	0.12844037	1.175041	1.4181528
KPJ20518.1 papilio_machaon_papma1_core_27_80_2 cds 	519	519	518	209	117	53	0.4026975	0.22543353	0.1023166	0.11969112	1.1270642	1.3184525
KPJ20516.1 papilio_machaon_papma1_core_27_80_2 cds 	330	330	329	69	87	10	0.2090909	0.26363635	0.030395137	0.06990881	0.5513961	1.2682109
KPJ20515.1 papilio_machaon_papma1_core_27_80_2 cds 	828	828	827	174	193	34	0.21014492	0.23309179	0.041112456	0.038694076	0.83931994	0.78994817
KPJ20514.1 papilio_machaon_papma1_core_27_80_2 cds 	1548	1548	1547	305	336	76	0.19702843	0.21705426	0.049127344	0.040723983	1.1487515	0.95225453
KPJ20513.1 papilio_machaon_papma1_core_27_80_2 cds 	567	567	566	162	159	41	0.2857143	0.28042328	0.072438166	0.07067138	0.90411025	0.88205874
KPJ20511.1 papilio_machaon_papma1_core_27_80_2 cds 	1455	1455	1454	263	309	62	0.18075602	0.21237114	0.04264099	0.04539202	1.110808	1.1824731
KPJ20512.1 papilio_machaon_papma1_core_27_80_2 cds 	888	888	887	153	202	39	0.1722973	0.22747748	0.04396843	0.042841036	1.1218225	1.0930578
KPJ20510.1 papilio_machaon_papma1_core_27_80_2 cds 	894	894	893	213	283	60	0.23825504	0.3165548	0.06718925	0.09742441	0.89085853	1.291745
KPJ20483.1 papilio_machaon_papma1_core_27_80_2 cds 	1368	1368	1367	251	291	37	0.18347953	0.21271929	0.02706657	0.035113387	0.69348764	0.89965963
KPJ20484.1 papilio_machaon_papma1_core_27_80_2 cds 	2397	2397	2396	410	461	68	0.17104714	0.19232374	0.028380634	0.030884808	0.862727	0.93885
KPJ20485.1 papilio_machaon_papma1_core_27_80_2 cds 	4083	4083	4082	739	778	150	0.18099436	0.19054617	0.036746692	0.03723665	1.0654988	1.0797055
KPJ20486.1 papilio_machaon_papma1_core_27_80_2 cds 	1062	1062	1061	337	319	120	0.3173258	0.30037665	0.11310085	0.11215834	1.1865726	1.1766845
KPJ20487.1 papilio_machaon_papma1_core_27_80_2 cds 	1626	1626	1625	394	391	77	0.24231242	0.2404674	0.047384616	0.047384616	0.8132152	0.8132152
KPJ20488.1 papilio_machaon_papma1_core_27_80_2 cds 	3432	3432	3431	960	972	300	0.27972028	0.28321677	0.08743806	0.097347714	1.1037167	1.2288047
KPJ20489.1 papilio_machaon_papma1_core_27_80_2 cds 	1923	1923	1922	598	543	175	0.31097245	0.28237128	0.09105099	0.08064516	1.0369128	0.91840845
KPJ20490.1 papilio_machaon_papma1_core_27_80_2 cds 	516	516	515	163	169	64	0.31589147	0.3275194	0.12427185	0.1184466	1.2011516	1.1448476
KPJ20491.1 papilio_machaon_papma1_core_27_80_2 cds 	186	186	185	53	63	15	0.28494623	0.33870968	0.08108108	0.08648649	0.8400961	0.8961026
KPJ20492.1 papilio_machaon_papma1_core_27_80_2 cds 	1365	1365	1364	408	458	139	0.2989011	0.33553115	0.10190616	0.13709678	1.0161084	1.3669949
KPJ20493.1 papilio_machaon_papma1_core_27_80_2 cds 	687	687	686	227	196	76	0.33042213	0.2852984	0.110787176	0.106414	1.1752249	1.1288345
KPJ20494.1 papilio_machaon_papma1_core_27_80_2 cds 	456	456	455	80	122	8	0.1754386	0.26754385	0.017582418	0.052747253	0.374592	1.123776
KPJ20495.1 papilio_machaon_papma1_core_27_80_2 cds 	600	600	599	175	150	43	0.29166666	0.25	0.07178631	0.081803	0.98449796	1.1218698
KPJ20496.1 papilio_machaon_papma1_core_27_80_2 cds 	1056	1056	1055	314	326	98	0.2973485	0.30871212	0.09289099	0.10616114	1.0119386	1.1565013
KPJ20497.1 papilio_machaon_papma1_core_27_80_2 cds 	1011	1011	1010	294	299	82	0.2908012	0.29574677	0.08118812	0.0970297	0.94400936	1.1282063
KPJ20498.1 papilio_machaon_papma1_core_27_80_2 cds 	504	504	503	141	149	40	0.2797619	0.29563493	0.07952286	0.07952286	0.9614965	0.9614965
KPJ20499.1 papilio_machaon_papma1_core_27_80_2 cds 	390	390	389	67	87	15	0.17179488	0.22307692	0.038560413	0.041131105	1.0061827	1.0732614
KPJ20500.1 papilio_machaon_papma1_core_27_80_2 cds 	1797	1797	1796	600	398	139	0.3338898	0.22148025	0.07739421	0.06013363	1.0465748	0.813166
KPJ20501.1 papilio_machaon_papma1_core_27_80_2 cds 	654	654	653	239	219	85	0.36544344	0.33486238	0.13016845	0.13476263	1.0637001	1.1012424
KPJ20502.1 papilio_machaon_papma1_core_27_80_2 cds 	342	342	341	95	88	23	0.2777778	0.25730994	0.06744868	0.07038123	0.94366837	0.9846974
KPJ20503.1 papilio_machaon_papma1_core_27_80_2 cds 	342	342	341	97	86	22	0.28362572	0.25146198	0.06451613	0.06744868	0.90458703	0.94570464
KPJ20504.1 papilio_machaon_papma1_core_27_80_2 cds 	3384	3384	3383	910	957	286	0.26891252	0.28280142	0.08454035	0.096068576	1.1116586	1.2632483
KPJ20505.1 papilio_machaon_papma1_core_27_80_2 cds 	1743	1743	1742	556	501	164	0.31899026	0.28743544	0.094144665	0.08955224	1.0267813	0.9766944
KPJ20506.1 papilio_machaon_papma1_core_27_80_2 cds 	930	930	929	276	289	95	0.29677418	0.3107527	0.10226049	0.11733046	1.1088349	1.2722421
KPJ20507.1 papilio_machaon_papma1_core_27_80_2 cds 	474	474	473	190	159	67	0.4008439	0.33544305	0.14164905	0.16913319	1.0534637	1.2578671
KPJ20508.1 papilio_machaon_papma1_core_27_80_2 cds 	843	843	842	329	269	119	0.39027283	0.31909847	0.14133017	0.13657957	1.1348588	1.0967122
KPJ20509.1 papilio_machaon_papma1_core_27_80_2 cds 	1137	1137	1136	363	371	133	0.31926122	0.32629728	0.11707746	0.13028169	1.1238638	1.2506154
KPJ20481.1 papilio_machaon_papma1_core_27_80_2 cds 	2241	2241	2240	378	488	104	0.16867469	0.21775992	0.046428572	0.033928573	1.2640302	0.9237144
KPJ20482.1 papilio_machaon_papma1_core_27_80_2 cds 	3735	3735	3734	661	798	110	0.17697456	0.21365462	0.029459026	0.03615426	0.7791037	0.9561727
KPJ20479.1 papilio_machaon_papma1_core_27_80_2 cds 	1482	1482	1481	434	477	153	0.2928475	0.32186234	0.10330857	0.10668467	1.0960356	1.1318537
KPJ20480.1 papilio_machaon_papma1_core_27_80_2 cds 	1326	1326	1325	361	349	94	0.27224737	0.2631976	0.07094339	0.06566038	0.99007094	0.9163424
KPJ20478.1 papilio_machaon_papma1_core_27_80_2 cds 	618	618	617	105	154	13	0.1699029	0.24919094	0.021069692	0.053484604	0.4976513	1.2632687
KPJ20462.1 papilio_machaon_papma1_core_27_80_2 cds 	1185	1185	1184	226	246	39	0.1907173	0.20759493	0.03293919	0.04054054	0.831967	1.0239593
KPJ20463.1 papilio_machaon_papma1_core_27_80_2 cds 	1188	1188	1187	211	228	29	0.17760943	0.1919192	0.02443134	0.035383318	0.716742	1.03804
KPJ20464.1 papilio_machaon_papma1_core_27_80_2 cds 	3810	3810	3809	660	812	110	0.17322835	0.21312337	0.02887897	0.036229983	0.78222495	0.98133683
KPJ20465.1 papilio_machaon_papma1_core_27_80_2 cds 	1086	1086	1085	174	199	26	0.160221	0.18324125	0.023963133	0.032258064	0.8162082	1.0987418
KPJ20466.1 papilio_machaon_papma1_core_27_80_2 cds 	1122	1122	1121	294	295	82	0.2620321	0.26292336	0.07314897	0.08206958	1.0617557	1.1912382
KPJ20467.1 papilio_machaon_papma1_core_27_80_2 cds 	291	291	290	61	79	13	0.209622	0.27147767	0.044827588	0.06551724	0.7877246	1.1512897
KPJ20468.1 papilio_machaon_papma1_core_27_80_2 cds 	2391	2391	2390	566	479	133	0.23672104	0.2003346	0.055648535	0.046025105	1.1734401	0.97051436
KPJ20469.1 papilio_machaon_papma1_core_27_80_2 cds 	1521	1521	1520	263	356	43	0.17291255	0.23405655	0.028289475	0.05263158	0.6990006	1.3004663
KPJ20470.1 papilio_machaon_papma1_core_27_80_2 cds 	1944	1944	1943	341	470	60	0.17541152	0.24176955	0.030880082	0.036541432	0.72814643	0.86164
KPJ20471.1 papilio_machaon_papma1_core_27_80_2 cds 	1578	1578	1577	288	327	66	0.18250951	0.20722434	0.041851617	0.034876347	1.106588	0.9221567
KPJ20472.1 papilio_machaon_papma1_core_27_80_2 cds 	1110	1110	1109	246	281	72	0.22162162	0.25315315	0.06492335	0.08115419	1.1571922	1.4464902
KPJ20473.1 papilio_machaon_papma1_core_27_80_2 cds 	2931	2931	2930	535	576	110	0.18253157	0.19651996	0.037542664	0.03208191	1.0465993	0.89436656
KPJ20474.1 papilio_machaon_papma1_core_27_80_2 cds 	750	750	749	109	139	21	0.14533333	0.18533333	0.028037382	0.025367156	1.0409232	0.9417877
KPJ20475.1 papilio_machaon_papma1_core_27_80_2 cds 	990	990	989	166	193	29	0.16767676	0.1949495	0.029322548	0.031344794	0.8970295	0.95889366
KPJ20476.1 papilio_machaon_papma1_core_27_80_2 cds 	1233	1233	1232	212	240	39	0.17193836	0.19464721	0.031655844	0.0349026	0.9458732	1.0428859
KPJ20477.1 papilio_machaon_papma1_core_27_80_2 cds 	2499	2499	2498	502	534	123	0.20088035	0.21368547	0.049239393	0.04763811	1.1470972	1.1097932
KPJ20461.1 papilio_machaon_papma1_core_27_80_2 cds 	252	252	251	32	50	4	0.12698413	0.1984127	0.015936255	0.03984064	0.63250995	1.5812749
KPJ20453.1 papilio_machaon_papma1_core_27_80_2 cds 	1284	1284	1283	234	298	58	0.18224299	0.23208722	0.045206547	0.04598597	1.068807	1.0872347
KPJ20454.1 papilio_machaon_papma1_core_27_80_2 cds 	1848	1848	1847	321	427	83	0.1737013	0.23106061	0.044937737	0.037899297	1.1196498	0.94428295
KPJ20455.1 papilio_machaon_papma1_core_27_80_2 cds 	819	819	818	195	221	47	0.23809524	0.26984128	0.057457212	0.083129585	0.8943045	1.2938874
KPJ20456.1 papilio_machaon_papma1_core_27_80_2 cds 	1227	1227	1226	250	290	58	0.20374899	0.23634882	0.04730832	0.044045676	0.9824006	0.91464883
KPJ20457.1 papilio_machaon_papma1_core_27_80_2 cds 	102	102	101	25	32	10	0.24509804	0.3137255	0.0990099	0.11881188	1.2876236	1.5451484
KPJ20458.1 papilio_machaon_papma1_core_27_80_2 cds 	2193	2193	2192	766	656	254	0.3492932	0.2991336	0.115875915	0.120894164	1.1090161	1.1570443
KPJ20459.1 papilio_machaon_papma1_core_27_80_2 cds 	1848	1848	1847	477	622	174	0.25811687	0.3365801	0.094206825	0.09258257	1.0843701	1.0656741
KPJ20460.1 papilio_machaon_papma1_core_27_80_2 cds 	303	303	302	82	87	15	0.27062705	0.28712872	0.049668875	0.08940397	0.6391996	1.1505593
KPJ20452.1 papilio_machaon_papma1_core_27_80_2 cds 	423	423	422	90	90	20	0.21276596	0.21276596	0.047393367	0.049763035	1.0469195	1.0992653
KPJ20422.1 papilio_machaon_papma1_core_27_80_2 cds 	1053	1053	1052	409	334	153	0.38841406	0.31718898	0.14543726	0.15209125	1.180491	1.2345003
KPJ20423.1 papilio_machaon_papma1_core_27_80_2 cds 	468	468	467	130	154	47	0.2777778	0.32905984	0.1006424	0.102783725	1.1010538	1.1244805
KPJ20424.1 papilio_machaon_papma1_core_27_80_2 cds 	4902	4902	4901	837	1004	191	0.17074664	0.20481436	0.03897164	0.033462558	1.1143872	0.95685595
KPJ20425.1 papilio_machaon_papma1_core_27_80_2 cds 	1512	1512	1511	327	408	77	0.21626984	0.26984128	0.050959628	0.0694904	0.87321645	1.1907496
KPJ20426.1 papilio_machaon_papma1_core_27_80_2 cds 	303	303	302	92	103	27	0.30363035	0.339934	0.08940397	0.12913907	0.8661977	1.2511744
KPJ20427.1 papilio_machaon_papma1_core_27_80_2 cds 	1131	1131	1130	233	318	57	0.20601238	0.28116712	0.05044248	0.06460177	0.8708404	1.1152868
KPJ20428.1 papilio_machaon_papma1_core_27_80_2 cds 	1755	1755	1754	257	345	26	0.14643875	0.1965812	0.014823261	0.029076397	0.5149271	1.0100493
KPJ20429.1 papilio_machaon_papma1_core_27_80_2 cds 	1302	1302	1301	236	229	19	0.1812596	0.17588326	0.01460415	0.03151422	0.45808992	0.9885099
KPJ20430.1 papilio_machaon_papma1_core_27_80_2 cds 	1320	1320	1319	236	269	15	0.17878787	0.20378788	0.011372251	0.030326005	0.3121261	0.83233625
KPJ20431.1 papilio_machaon_papma1_core_27_80_2 cds 	1092	1092	1091	250	262	42	0.22893773	0.23992674	0.038496792	0.06782768	0.70085555	1.2348406
KPJ20432.1 papilio_machaon_papma1_core_27_80_2 cds 	1194	1194	1193	259	276	40	0.21691792	0.23115578	0.03352892	0.06621961	0.6686816	1.3206462
KPJ20433.1 papilio_machaon_papma1_core_27_80_2 cds 	813	813	812	136	152	10	0.16728167	0.18696187	0.0123152705	0.03448276	0.39376992	1.1025559
KPJ20434.1 papilio_machaon_papma1_core_27_80_2 cds 	6663	6663	6662	1259	1392	252	0.18895392	0.2089149	0.03782648	0.04683278	0.95823175	1.1863822
KPJ20435.1 papilio_machaon_papma1_core_27_80_2 cds 	1209	1209	1208	392	354	130	0.3242349	0.29280397	0.107615896	0.10678808	1.1335474	1.1248279
KPJ20436.1 papilio_machaon_papma1_core_27_80_2 cds 	4101	4101	4100	1415	1438	592	0.3450378	0.3506462	0.14439024	0.16170731	1.193444	1.3365767
KPJ20437.1 papilio_machaon_papma1_core_27_80_2 cds 	213	213	212	68	64	28	0.31924883	0.3004695	0.13207547	0.0990566	1.3768686	1.0326514
KPJ20438.1 papilio_machaon_papma1_core_27_80_2 cds 	3054	3054	3053	717	874	176	0.23477407	0.28618205	0.057648215	0.089420244	0.858012	1.3308936
KPJ20439.1 papilio_machaon_papma1_core_27_80_2 cds 	636	636	635	160	155	22	0.25157234	0.2437107	0.03464567	0.06614173	0.565082	1.0787929
KPJ20440.1 papilio_machaon_papma1_core_27_80_2 cds 	444	444	443	154	127	48	0.34684685	0.28603604	0.10835215	0.11286682	1.0921417	1.1376476
KPJ20441.1 papilio_machaon_papma1_core_27_80_2 cds 	237	237	236	77	62	25	0.32489452	0.2616034	0.105932206	0.076271184	1.2463565	0.8973766
KPJ20442.1 papilio_machaon_papma1_core_27_80_2 cds 	183	183	182	59	56	25	0.32240438	0.30601093	0.13736264	0.12087912	1.3922933	1.225218
KPJ20443.1 papilio_machaon_papma1_core_27_80_2 cds 	204	204	203	49	57	13	0.24019608	0.27941176	0.06403941	0.06896552	0.9541941	1.0275936
KPJ20444.1 papilio_machaon_papma1_core_27_80_2 cds 	609	609	608	226	198	81	0.37110016	0.32512316	0.13322368	0.15460527	1.1041864	1.2814015
KPJ20445.1 papilio_machaon_papma1_core_27_80_2 cds 	492	492	491	133	159	42	0.2703252	0.32317072	0.08553971	0.089613035	0.97915	1.0257763
KPJ20446.1 papilio_machaon_papma1_core_27_80_2 cds 	5928	5928	5927	1795	1776	639	0.30280027	0.29959515	0.10781171	0.10528092	1.1884335	1.160536
KPJ20447.1 papilio_machaon_papma1_core_27_80_2 cds 	204	204	203	62	65	22	0.30392158	0.31862745	0.10837439	0.13793103	1.1191336	1.4243518
KPJ20448.1 papilio_machaon_papma1_core_27_80_2 cds 	13647	13647	13646	4094	3888	1403	0.29999268	0.28489777	0.10281401	0.09797743	1.2029638	1.146374
KPJ20449.1 papilio_machaon_papma1_core_27_80_2 cds 	1725	1725	1724	493	549	171	0.2857971	0.31826088	0.09918793	0.11194896	1.0904802	1.230776
KPJ20450.1 papilio_machaon_papma1_core_27_80_2 cds 	1677	1677	1676	535	566	210	0.31902206	0.33750746	0.12529834	0.13603818	1.1637005	1.2634461
KPJ20451.1 papilio_machaon_papma1_core_27_80_2 cds 	2556	2556	2555	816	903	373	0.31924883	0.3532864	0.14598826	0.14129159	1.2943797	1.2527375
KPJ20419.1 papilio_machaon_papma1_core_27_80_2 cds 	2478	2478	2477	569	711	153	0.22962067	0.28692493	0.061768267	0.07105369	0.9375322	1.0784683
KPJ20420.1 papilio_machaon_papma1_core_27_80_2 cds 	621	621	620	156	162	39	0.25120774	0.26086956	0.062903225	0.08064516	0.959879	1.2306141
KPJ20421.1 papilio_machaon_papma1_core_27_80_2 cds 	1017	1017	1016	331	270	83	0.32546705	0.26548672	0.08169291	0.106299214	0.94544125	1.2302128
KPJ20418.1 papilio_machaon_papma1_core_27_80_2 cds 	288	288	287	59	49	6	0.2048611	0.1701389	0.020905923	0.031358887	0.5997997	0.8996996
KPJ20333.1 papilio_machaon_papma1_core_27_80_2 cds 	2013	2013	2012	480	570	124	0.23845008	0.28315946	0.06163022	0.07007952	0.912778	1.0379169
KPJ20334.1 papilio_machaon_papma1_core_27_80_2 cds 	456	456	455	177	128	51	0.3881579	0.28070176	0.11208791	0.14065935	1.028739	1.2909666
KPJ20335.1 papilio_machaon_papma1_core_27_80_2 cds 	567	567	566	86	144	13	0.15167548	0.25396827	0.022968197	0.044169612	0.59625506	1.1466445
KPJ20336.1 papilio_machaon_papma1_core_27_80_2 cds 	3507	3507	3506	496	540	54	0.14143142	0.15397775	0.015402168	0.02624073	0.70725816	1.2049583
KPJ20337.1 papilio_machaon_papma1_core_27_80_2 cds 	1626	1626	1625	253	282	39	0.15559655	0.17343174	0.024	0.030153846	0.88937044	1.1174141
KPJ20338.1 papilio_machaon_papma1_core_27_80_2 cds 	1557	1557	1556	400	426	99	0.2569043	0.27360308	0.06362468	0.08226221	0.9051764	1.1703291
KPJ20339.1 papilio_machaon_papma1_core_27_80_2 cds 	1398	1398	1397	373	443	127	0.26680973	0.31688127	0.09090909	0.12670007	1.0752491	1.4985756
KPJ20340.1 papilio_machaon_papma1_core_27_80_2 cds 	825	825	824	185	205	52	0.22424242	0.24848485	0.0631068	0.064320385	1.1325529	1.1543326
KPJ20341.1 papilio_machaon_papma1_core_27_80_2 cds 	633	633	632	135	161	24	0.21327014	0.2543444	0.03797468	0.05537975	0.7000707	1.0209365
KPJ20342.1 papilio_machaon_papma1_core_27_80_2 cds 	480	480	479	85	110	25	0.17708333	0.22916667	0.052192066	0.041753653	1.2861019	1.0288815
KPJ20343.1 papilio_machaon_papma1_core_27_80_2 cds 	828	828	827	169	197	42	0.20410629	0.2379227	0.050785974	0.048367593	1.045807	0.99600667
KPJ20344.1 papilio_machaon_papma1_core_27_80_2 cds 	6357	6357	6356	1476	1580	367	0.23218499	0.24854492	0.057740718	0.06765261	1.00056	1.1723183
KPJ20345.1 papilio_machaon_papma1_core_27_80_2 cds 	255	255	254	56	61	9	0.21960784	0.23921569	0.035433073	0.03937008	0.6744835	0.749426
KPJ20346.1 papilio_machaon_papma1_core_27_80_2 cds 	3759	3759	3758	952	987	215	0.25325885	0.26256984	0.057211284	0.061468866	0.8603442	0.92436975
KPJ20347.1 papilio_machaon_papma1_core_27_80_2 cds 	1242	1242	1241	378	272	80	0.3043478	0.2190016	0.064464144	0.06607574	0.96716535	0.9913444
KPJ20348.1 papilio_machaon_papma1_core_27_80_2 cds 	339	339	338	65	73	12	0.19174041	0.21533923	0.03550296	0.03846154	0.85986	0.931515
KPJ20349.1 papilio_machaon_papma1_core_27_80_2 cds 	1176	1176	1175	272	314	79	0.23129252	0.2670068	0.06723404	0.06553192	1.0886927	1.0611309
KPJ20350.1 papilio_machaon_papma1_core_27_80_2 cds 	369	369	368	74	85	11	0.200542	0.2303523	0.029891305	0.04076087	0.6470636	0.8823595
KPJ20351.1 papilio_machaon_papma1_core_27_80_2 cds 	1650	1650	1649	463	464	122	0.28060606	0.28121212	0.073984236	0.084293514	0.93757945	1.0682257
KPJ20352.1 papilio_machaon_papma1_core_27_80_2 cds 	1794	1794	1793	301	371	36	0.16778149	0.20680045	0.020078082	0.040156163	0.5786643	1.1573286
KPJ20353.1 papilio_machaon_papma1_core_27_80_2 cds 	495	495	494	97	119	18	0.1959596	0.24040404	0.036437247	0.036437247	0.77345896	0.77345896
KPJ20354.1 papilio_machaon_papma1_core_27_80_2 cds 	492	492	491	66	95	11	0.13414635	0.19308943	0.022403259	0.026476579	0.86491585	1.0221733
KPJ20355.1 papilio_machaon_papma1_core_27_80_2 cds 	3678	3678	3677	552	610	42	0.15008156	0.16585101	0.011422355	0.02583628	0.45889166	1.0379694
KPJ20356.1 papilio_machaon_papma1_core_27_80_2 cds 	1806	1806	1805	406	494	92	0.2248062	0.27353266	0.05096953	0.085872576	0.8288828	1.3964874
KPJ20357.1 papilio_machaon_papma1_core_27_80_2 cds 	1398	1398	1397	224	282	57	0.1602289	0.20171674	0.04080172	0.031496063	1.2623962	0.9744813
KPJ20358.1 papilio_machaon_papma1_core_27_80_2 cds 	1398	1398	1397	240	270	21	0.17167382	0.19313304	0.015032212	0.03865426	0.45337987	1.165834
KPJ20359.1 papilio_machaon_papma1_core_27_80_2 cds 	1278	1278	1277	247	298	52	0.19327074	0.23317684	0.040720437	0.046202037	0.90356815	1.0252024
KPJ20360.1 papilio_machaon_papma1_core_27_80_2 cds 	1398	1398	1397	420	361	90	0.3004292	0.25822604	0.06442376	0.07587688	0.8304317	0.978064
KPJ20361.1 papilio_machaon_papma1_core_27_80_2 cds 	972	972	971	175	215	54	0.18004115	0.22119342	0.05561277	0.043254375	1.3964666	1.0861406
KPJ20362.1 papilio_machaon_papma1_core_27_80_2 cds 	543	543	542	139	139	27	0.25598526	0.25598526	0.0498155	0.08118081	0.7602117	1.2388636
KPJ20363.1 papilio_machaon_papma1_core_27_80_2 cds 	1383	1383	1382	238	275	30	0.17208967	0.19884309	0.02170767	0.037626628	0.6343777	1.099588
KPJ20364.1 papilio_machaon_papma1_core_27_80_2 cds 	378	378	377	64	125	22	0.16931216	0.33068782	0.05835544	0.050397877	1.0422574	0.90013134
KPJ20365.1 papilio_machaon_papma1_core_27_80_2 cds 	5337	5337	5336	841	1015	147	0.15757917	0.19018175	0.027548725	0.03504498	0.9192505	1.1693867
KPJ20366.1 papilio_machaon_papma1_core_27_80_2 cds 	939	939	938	193	189	39	0.20553781	0.20127796	0.041577823	0.042643923	1.0050179	1.0307876
KPJ20367.1 papilio_machaon_papma1_core_27_80_2 cds 	1182	1182	1181	199	308	37	0.16835871	0.2605753	0.031329382	0.051651143	0.7141394	1.177365
KPJ20368.1 papilio_machaon_papma1_core_27_80_2 cds 	3258	3258	3257	840	918	274	0.2578269	0.28176796	0.084126495	0.09149524	1.1580117	1.2594434
KPJ20369.1 papilio_machaon_papma1_core_27_80_2 cds 	1578	1578	1577	456	392	83	0.2889734	0.24841572	0.05263158	0.07292327	0.7331781	1.0158491
KPJ20370.1 papilio_machaon_papma1_core_27_80_2 cds 	1080	1080	1079	313	302	86	0.2898148	0.27962962	0.07970343	0.10843374	0.98349756	1.3380141
KPJ20371.1 papilio_machaon_papma1_core_27_80_2 cds 	1929	1929	1928	361	470	105	0.1871436	0.24364956	0.05446058	0.056016598	1.1943777	1.2285028
