seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
KPJ05861.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1077	1077	1076	256	313	65	0.2376973	0.2906221	0.060408924	0.078066915	0.8744767	1.130093
KPJ05862.1 papilio_xuthus_papxu1_core_27_80_2 cds 	540	540	539	114	119	18	0.21111111	0.22037037	0.033395175	0.059369203	0.7178264	1.2761359
KPJ05855.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2631	2631	2630	800	869	295	0.3040669	0.33029267	0.1121673	0.12395437	1.1168586	1.2342234
KPJ05856.1 papilio_xuthus_papxu1_core_27_80_2 cds 	696	696	695	244	260	107	0.3505747	0.37356323	0.15395683	0.17985612	1.1755856	1.3733478
KPJ05857.1 papilio_xuthus_papxu1_core_27_80_2 cds 	237	237	236	25	125	15	0.10548523	0.5274262	0.06355932	0.050847456	1.1424203	0.9139362
KPJ05858.1 papilio_xuthus_papxu1_core_27_80_2 cds 	906	906	905	267	247	81	0.294702	0.27262694	0.08950276	0.08287293	1.1139984	1.0314801
KPJ05859.1 papilio_xuthus_papxu1_core_27_80_2 cds 	348	348	347	105	80	28	0.30172414	0.22988506	0.08069164	0.09221902	1.163343	1.3295346
KPJ05860.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1584	1584	1583	495	580	194	0.3125	0.3661616	0.12255212	0.13202779	1.0710211	1.1538318
KPJ05853.1 papilio_xuthus_papxu1_core_27_80_2 cds 	441	441	440	92	77	14	0.20861678	0.17460318	0.03181818	0.03409091	0.8735223	0.9359168
KPJ05854.1 papilio_xuthus_papxu1_core_27_80_2 cds 	279	279	278	60	68	7	0.21505377	0.2437276	0.025179856	0.053956833	0.48039833	1.029425
KPJ05852.1 papilio_xuthus_papxu1_core_27_80_2 cds 	312	312	311	81	68	24	0.2596154	0.21794872	0.07717042	0.048231512	1.3638483	0.85240525
KPJ05851.1 papilio_xuthus_papxu1_core_27_80_2 cds 	351	351	350	93	60	16	0.26495728	0.17094018	0.045714285	0.057142857	1.009327	1.2616589
KPJ05849.1 papilio_xuthus_papxu1_core_27_80_2 cds 	453	453	452	113	128	37	0.24944812	0.2825607	0.081858404	0.06858407	1.1613718	0.97304124
KPJ05850.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1179	1179	1178	235	228	46	0.19932146	0.19338423	0.039049234	0.041595925	1.0130652	1.0791347
KPJ05848.1 papilio_xuthus_papxu1_core_27_80_2 cds 	567	567	566	109	141	15	0.19223987	0.24867725	0.026501767	0.06007067	0.5543644	1.2565593
KPJ05847.1 papilio_xuthus_papxu1_core_27_80_2 cds 	789	789	788	194	240	53	0.24588086	0.3041825	0.06725888	0.08248731	0.8992712	1.1028798
KPJ05846.1 papilio_xuthus_papxu1_core_27_80_2 cds 	444	444	443	120	120	28	0.27027026	0.27027026	0.06320542	0.08803612	0.8652823	1.2052146
KPJ05844.1 papilio_xuthus_papxu1_core_27_80_2 cds 	822	822	821	213	197	42	0.2591241	0.23965937	0.051157124	0.06577345	0.8237661	1.0591279
KPJ05845.1 papilio_xuthus_papxu1_core_27_80_2 cds 	558	558	557	166	147	54	0.29749104	0.26344085	0.09694794	0.08617594	1.2370337	1.0995855
KPJ05843.1 papilio_xuthus_papxu1_core_27_80_2 cds 	894	894	893	234	245	59	0.26174498	0.27404922	0.06606943	0.06830907	0.9210721	0.9522948
KPJ05842.1 papilio_xuthus_papxu1_core_27_80_2 cds 	471	471	470	60	172	26	0.12738854	0.36518046	0.05531915	0.05531915	1.1891526	1.1891526
KPJ05841.1 papilio_xuthus_papxu1_core_27_80_2 cds 	834	834	833	194	181	44	0.2326139	0.21702638	0.05282113	0.05282113	1.0463078	1.0463078
KPJ05839.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1686	1686	1685	335	367	60	0.19869514	0.21767497	0.03560831	0.045697328	0.8232953	1.0565622
KPJ05840.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1002	1002	1001	186	210	20	0.18562874	0.20958084	0.01998002	0.04195804	0.5135694	1.0784957
KPJ05838.1 papilio_xuthus_papxu1_core_27_80_2 cds 	420	420	419	97	95	29	0.23095238	0.22619048	0.06921241	0.06921241	1.3249125	1.3249125
KPJ05836.1 papilio_xuthus_papxu1_core_27_80_2 cds 	480	480	479	97	126	16	0.20208333	0.2625	0.033402923	0.07098121	0.62968695	1.3380847
KPJ05837.1 papilio_xuthus_papxu1_core_27_80_2 cds 	234	234	233	44	42	12	0.18803419	0.17948718	0.051502146	0.03862661	1.5260019	1.1445014
KPJ05835.1 papilio_xuthus_papxu1_core_27_80_2 cds 	945	945	944	119	163	21	0.12592593	0.17248677	0.022245763	0.027542373	1.0241802	1.2680326
KPJ05833.1 papilio_xuthus_papxu1_core_27_80_2 cds 	246	246	245	59	64	12	0.2398374	0.2601626	0.04897959	0.053061225	0.78497064	0.8503849
KPJ05834.1 papilio_xuthus_papxu1_core_27_80_2 cds 	321	321	320	80	87	19	0.24922119	0.27102804	0.059375	0.065625	0.87903154	0.97156113
KPJ05832.1 papilio_xuthus_papxu1_core_27_80_2 cds 	747	747	746	99	143	23	0.13253012	0.1914324	0.030831099	0.018766755	1.2152313	0.739706
KPJ05831.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1077	1077	1076	236	213	31	0.21912721	0.1977716	0.02881041	0.039962824	0.66479725	0.9221381
KPJ05829.1 papilio_xuthus_papxu1_core_27_80_2 cds 	450	450	449	56	92	1	0.12444445	0.20444444	0.0022271716	0.02895323	0.087539256	1.1380104
KPJ05830.1 papilio_xuthus_papxu1_core_27_80_2 cds 	537	537	536	70	95	4	0.13035382	0.17690875	0.0074626864	0.024253732	0.32361013	1.051733
KPJ05828.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1215	1215	1214	376	378	136	0.30946502	0.31111112	0.112026356	0.13426688	1.1635716	1.3945748
KPJ05827.1 papilio_xuthus_papxu1_core_27_80_2 cds 	795	795	794	164	220	30	0.2062893	0.27672955	0.037783377	0.06801008	0.6618636	1.1913545
KPJ05826.1 papilio_xuthus_papxu1_core_27_80_2 cds 	888	888	887	227	220	41	0.25563064	0.24774775	0.046223223	0.065388955	0.72985667	1.0324802
KPJ05825.1 papilio_xuthus_papxu1_core_27_80_2 cds 	315	315	314	59	76	12	0.18730159	0.24126984	0.03821656	0.060509555	0.845682	1.3389965
KPJ05820.1 papilio_xuthus_papxu1_core_27_80_2 cds 	363	363	362	73	74	14	0.20110193	0.20385675	0.038674034	0.044198897	0.9433615	1.0781274
KPJ05821.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2526	2526	2525	418	441	53	0.16547902	0.17458433	0.0209901	0.024950495	0.72655135	0.86363643
KPJ05822.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1770	1770	1769	271	320	13	0.15310735	0.18079096	0.0073487847	0.029395139	0.26548672	1.0619469
KPJ05823.1 papilio_xuthus_papxu1_core_27_80_2 cds 	165	165	164	44	42	8	0.26666668	0.25454545	0.048780486	0.1097561	0.71864104	1.6169424
KPJ05824.1 papilio_xuthus_papxu1_core_27_80_2 cds 	165	165	164	36	49	13	0.21818182	0.2969697	0.07926829	0.09756097	1.2234008	1.5057241
KPJ05819.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1044	1044	1043	227	260	55	0.21743295	0.24904214	0.0527325	0.07094918	0.9738233	1.310235
KPJ05817.1 papilio_xuthus_papxu1_core_27_80_2 cds 	411	411	410	123	128	40	0.29927006	0.31143552	0.09756097	0.14146341	1.0467541	1.5177935
KPJ05818.1 papilio_xuthus_papxu1_core_27_80_2 cds 	489	489	488	121	132	27	0.24744377	0.26993865	0.05532787	0.08401639	0.8283281	1.2578315
KPJ05815.1 papilio_xuthus_papxu1_core_27_80_2 cds 	711	711	710	92	161	22	0.12939522	0.22644164	0.030985916	0.03661972	1.057523	1.2498
KPJ05816.1 papilio_xuthus_papxu1_core_27_80_2 cds 	432	432	431	77	110	20	0.17824075	0.25462964	0.046403714	0.051044084	1.0224376	1.1246814
KPJ05813.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1095	1095	1094	150	201	28	0.1369863	0.18356164	0.02559415	0.024680072	1.017845	0.98149335
KPJ05814.1 papilio_xuthus_papxu1_core_27_80_2 cds 	408	408	407	66	80	9	0.16176471	0.19607843	0.022113021	0.03931204	0.6971632	1.2394013
KPJ05804.1 papilio_xuthus_papxu1_core_27_80_2 cds 	846	846	845	119	201	29	0.14066194	0.23758866	0.034319527	0.03550296	1.0269257	1.0623369
KPJ05805.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2889	2889	2888	774	727	196	0.26791278	0.25164416	0.06786703	0.08240997	1.0066502	1.222361
KPJ05806.1 papilio_xuthus_papxu1_core_27_80_2 cds 	3108	3108	3107	909	901	225	0.29247105	0.28989705	0.072417125	0.07531381	0.85411155	0.888276
KPJ05807.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2712	2712	2711	795	853	238	0.2931416	0.31452802	0.08779048	0.11471782	0.95216155	1.2442111
KPJ05808.1 papilio_xuthus_papxu1_core_27_80_2 cds 	408	408	407	53	103	6	0.12990196	0.25245097	0.014742015	0.022113021	0.4495356	0.6743034
KPJ05809.1 papilio_xuthus_papxu1_core_27_80_2 cds 	4542	4542	4541	1314	1116	298	0.28929988	0.24570674	0.06562431	0.06936798	0.92320776	0.975874
KPJ05810.1 papilio_xuthus_papxu1_core_27_80_2 cds 	861	861	860	170	222	32	0.19744483	0.2578397	0.037209302	0.04883721	0.73089665	0.9593019
KPJ05811.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1239	1239	1238	287	242	58	0.23163842	0.1953188	0.046849757	0.038772214	1.0355062	0.85697067
KPJ05812.1 papilio_xuthus_papxu1_core_27_80_2 cds 	3162	3162	3161	331	589	58	0.10468058	0.18627451	0.018348623	0.017399557	0.94098765	0.89231586
KPJ05803.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2526	2526	2525	716	792	235	0.2834521	0.3135392	0.09306931	0.11128713	1.0472128	1.2521993
KPJ05802.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1581	1581	1580	559	426	166	0.35357368	0.2694497	0.10506329	0.121518984	1.1027913	1.2755176
KPJ05801.1 papilio_xuthus_papxu1_core_27_80_2 cds 	966	966	965	182	235	23	0.1884058	0.24327122	0.023834197	0.0507772	0.5200146	1.1078571
KPJ05800.1 papilio_xuthus_papxu1_core_27_80_2 cds 	276	276	275	50	77	8	0.18115942	0.2789855	0.02909091	0.054545455	0.575592	1.079235
KPJ05683.1 papilio_xuthus_papxu1_core_27_80_2 cds 	357	357	356	54	68	3	0.15126051	0.1904762	0.008426966	0.028089888	0.29248595	0.9749532
KPJ05684.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1080	1080	1079	254	271	53	0.23518519	0.25092593	0.049119554	0.061167747	0.8323364	1.0364944
KPJ05685.1 papilio_xuthus_papxu1_core_27_80_2 cds 	354	354	353	53	69	3	0.14971751	0.19491525	0.008498584	0.028328612	0.29122466	0.9707489
KPJ05686.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2295	2295	2294	492	576	111	0.21437909	0.2509804	0.048387095	0.061900612	0.89930564	1.1504632
KPJ05687.1 papilio_xuthus_papxu1_core_27_80_2 cds 	864	864	863	139	160	14	0.16087963	0.18518518	0.016222479	0.035921205	0.54451513	1.2057121
KPJ05688.1 papilio_xuthus_papxu1_core_27_80_2 cds 	642	642	641	135	178	29	0.21028037	0.27725857	0.04524181	0.07644306	0.7759902	1.3111559
KPJ05689.1 papilio_xuthus_papxu1_core_27_80_2 cds 	4044	4044	4043	839	983	168	0.20746785	0.24307616	0.041553304	0.050457582	0.82397187	1.0005373
KPJ05690.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1791	1791	1790	389	378	101	0.21719709	0.21105528	0.05642458	0.05698324	1.2308868	1.2430738
KPJ05691.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1119	1119	1118	198	225	42	0.1769437	0.20107238	0.037567083	0.037567083	1.0558931	1.0558931
KPJ05692.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1251	1251	1250	234	253	50	0.18705036	0.2022382	0.04	0.0424	1.0573974	1.1208413
KPJ05693.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1815	1815	1814	358	384	86	0.19724518	0.21157025	0.04740904	0.049614113	1.136057	1.188897
KPJ05694.1 papilio_xuthus_papxu1_core_27_80_2 cds 	462	462	461	78	98	17	0.16883117	0.21212122	0.036876354	0.036876354	1.0297012	1.0297012
KPJ05695.1 papilio_xuthus_papxu1_core_27_80_2 cds 	2907	2907	2906	517	571	100	0.17784658	0.19642243	0.03441156	0.03922918	0.98507154	1.1229817
KPJ05696.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1170	1170	1169	205	248	37	0.17521368	0.21196581	0.031650983	0.03507271	0.8522232	0.9443554
KPJ05697.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1287	1287	1286	296	287	61	0.22999223	0.22299923	0.047433905	0.058320373	0.92485225	1.1371133
KPJ05698.1 papilio_xuthus_papxu1_core_27_80_2 cds 	3501	3501	3500	851	928	260	0.2430734	0.26506713	0.074285716	0.052	1.152954	0.80706775
KPJ05699.1 papilio_xuthus_papxu1_core_27_80_2 cds 	507	507	506	138	119	37	0.27218935	0.234714	0.07312253	0.06521739	1.1445667	1.0208297
KPJ05700.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1764	1764	1763	336	352	35	0.1904762	0.19954649	0.019852525	0.041406695	0.5223132	1.089396
KPJ05701.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1602	1602	1601	306	371	58	0.19101124	0.23158552	0.036227357	0.042473454	0.8189669	0.9601681
KPJ05702.1 papilio_xuthus_papxu1_core_27_80_2 cds 	219	219	218	61	56	19	0.27853882	0.25570777	0.08715596	0.059633028	1.2236788	0.8372539
KPJ05703.1 papilio_xuthus_papxu1_core_27_80_2 cds 	6135	6135	6134	1604	1612	468	0.26145068	0.26275468	0.076296054	0.07857841	1.1106107	1.1438341
KPJ05704.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1257	1257	1256	227	291	39	0.1805887	0.23150358	0.031050956	0.043789808	0.74272263	1.0474293
KPJ05705.1 papilio_xuthus_papxu1_core_27_80_2 cds 	342	342	341	79	76	8	0.23099415	0.22222222	0.02346041	0.07038123	0.45703256	1.3710977
KPJ05706.1 papilio_xuthus_papxu1_core_27_80_2 cds 	633	633	632	108	135	13	0.17061612	0.21327014	0.02056962	0.03164557	0.56529635	0.86968666
KPJ05707.1 papilio_xuthus_papxu1_core_27_80_2 cds 	3774	3774	3773	789	822	188	0.20906201	0.21780604	0.049827725	0.04108137	1.0942738	0.90219384
KPJ05708.1 papilio_xuthus_papxu1_core_27_80_2 cds 	3786	3786	3785	756	764	168	0.19968304	0.20179608	0.044385735	0.041479524	1.1015127	1.0293899
KPJ05709.1 papilio_xuthus_papxu1_core_27_80_2 cds 	690	690	689	88	106	11	0.12753624	0.1536232	0.015965167	0.02467344	0.81486017	1.2593293
KPJ05710.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1134	1134	1133	271	264	65	0.23897707	0.23280424	0.057369813	0.06266549	1.0311843	1.1263707
KPJ05711.1 papilio_xuthus_papxu1_core_27_80_2 cds 	801	801	800	137	165	11	0.1710362	0.2059925	0.01375	0.025	0.39026827	0.7095787
KPJ05712.1 papilio_xuthus_papxu1_core_27_80_2 cds 	654	654	653	114	141	22	0.17431192	0.21559633	0.033690657	0.027565084	0.89648086	0.7334844
KPJ05713.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1890	1890	1889	412	448	103	0.21798941	0.23703703	0.054526206	0.053996824	1.0552459	1.0450008
KPJ05714.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1890	1890	1889	292	295	39	0.15449736	0.15608466	0.020645844	0.021704605	0.856153	0.90005827
KPJ05715.1 papilio_xuthus_papxu1_core_27_80_2 cds 	840	840	839	197	192	46	0.2345238	0.22857143	0.054827176	0.05601907	1.0227913	1.0450258
KPJ05716.1 papilio_xuthus_papxu1_core_27_80_2 cds 	243	243	242	47	59	13	0.19341564	0.24279836	0.053719006	0.024793388	1.1439067	0.52795696
KPJ05717.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1113	1113	1112	222	246	47	0.19946092	0.22102426	0.042266186	0.040467627	0.9587277	0.91793084
KPJ05718.1 papilio_xuthus_papxu1_core_27_80_2 cds 	807	807	806	136	175	18	0.1685254	0.21685255	0.022332506	0.049627792	0.6110934	1.3579853
KPJ05719.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1425	1425	1424	302	325	52	0.21192983	0.22807017	0.036516853	0.06039326	0.75549704	1.249476
KPJ05720.1 papilio_xuthus_papxu1_core_27_80_2 cds 	615	615	614	142	176	32	0.23089431	0.28617886	0.052117262	0.07654723	0.7887345	1.1584537
KPJ05721.1 papilio_xuthus_papxu1_core_27_80_2 cds 	1866	1866	1865	435	492	127	0.23311897	0.2636656	0.06809651	0.06756032	1.1078827	1.0991594
KPJ05722.1 papilio_xuthus_papxu1_core_27_80_2 cds 	405	405	404	65	93	14	0.16049382	0.22962964	0.034653466	0.047029704	0.940287	1.2761039
