seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
nBa.0.1-t00022-RA bicyclus_anynana_nba01_core_27_80_1 cds 	603	603	602	129	159	31	0.21393035	0.2636816	0.051495016	0.049833886	0.91287845	0.8834308
nBa.0.1-t00023-RA bicyclus_anynana_nba01_core_27_80_1 cds 	207	207	206	43	65	12	0.20772947	0.31400967	0.058252428	0.048543688	0.89304405	0.7442033
nBa.0.1-t00024-RA bicyclus_anynana_nba01_core_27_80_1 cds 	8	7	6	3	1	0	0.42857143	0.14285715	0.0	0.0	0.0	0.0
nBa.0.1-t00024-RB bicyclus_anynana_nba01_core_27_80_1 cds 	88	88	87	19	26	4	0.2159091	0.29545453	0.04597701	0.04597701	0.72074085	0.72074085
nBa.0.1-t00024-RC bicyclus_anynana_nba01_core_27_80_1 cds 	1836	1836	1835	315	463	71	0.17156863	0.25217864	0.038692098	0.038692098	0.8942853	0.8942853
nBa.0.1-t00025-RA bicyclus_anynana_nba01_core_27_80_1 cds 	276	276	275	61	83	16	0.2210145	0.30072463	0.05818182	0.05090909	0.87538177	0.7659591
nBa.0.1-t00026-RA bicyclus_anynana_nba01_core_27_80_1 cds 	2994	2994	2993	639	613	99	0.21342686	0.20474282	0.03307718	0.032074843	0.75695616	0.7340181
nBa.0.1-t00026-RB bicyclus_anynana_nba01_core_27_80_1 cds 	143	141	140	37	38	9	0.26241136	0.26950353	0.06428572	0.057142857	0.90900743	0.8080066
nBa.0.1-t00027-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1275	1275	1274	332	288	66	0.26039216	0.22588235	0.051805336	0.05965463	0.8807736	1.0142242
nBa.0.1-t00028-RA bicyclus_anynana_nba01_core_27_80_1 cds 	288	288	287	89	55	20	0.3090278	0.19097222	0.06968641	0.06271777	1.1808109	1.0627298
nBa.0.1-t00029-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1020	1020	1019	208	233	37	0.20392157	0.22843137	0.036310107	0.042198233	0.77948654	0.90588975
nBa.0.1-t00030-RA bicyclus_anynana_nba01_core_27_80_1 cds 	603	603	602	148	162	36	0.24543947	0.26865673	0.059800666	0.049833886	0.9069094	0.7557578
nBa.0.1-t00031-RA bicyclus_anynana_nba01_core_27_80_1 cds 	813	813	812	138	153	22	0.16974169	0.18819188	0.027093597	0.02586207	0.848159	0.8096063
nBa.0.1-t00032-RA bicyclus_anynana_nba01_core_27_80_1 cds 	477	477	476	132	105	24	0.27672955	0.22012578	0.05042017	0.05882353	0.8277093	0.96566087
nBa.0.1-t00033-RA bicyclus_anynana_nba01_core_27_80_1 cds 	270	270	269	68	74	17	0.25185186	0.27407408	0.063197024	0.09665427	0.91555303	1.4002576
nBa.0.1-t00034-RA bicyclus_anynana_nba01_core_27_80_1 cds 	468	468	467	125	146	39	0.26709402	0.31196582	0.08351178	0.08351178	1.0022511	1.0022511
nBa.0.1-t00035-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1746	1746	1745	389	423	84	0.22279496	0.24226804	0.048137534	0.05730659	0.89183056	1.0617031
nBa.0.1-t00036-RA bicyclus_anynana_nba01_core_27_80_1 cds 	846	846	845	253	251	77	0.29905438	0.29669032	0.09112426	0.09822485	1.0270237	1.1070515
nBa.0.1-t00037-RA bicyclus_anynana_nba01_core_27_80_1 cds 	162	162	161	55	29	10	0.33950618	0.17901234	0.062111802	0.055900622	1.0219826	0.91978425
nBa.0.1-t00038-RA bicyclus_anynana_nba01_core_27_80_1 cds 	690	690	689	218	208	59	0.31594202	0.30144927	0.08563135	0.10885341	0.89910656	1.142932
nBa.0.1-t00039-RA bicyclus_anynana_nba01_core_27_80_1 cds 	264	264	263	67	56	8	0.25378788	0.21212122	0.03041825	0.038022812	0.56504005	0.7063001
nBa.0.1-t00040-RA bicyclus_anynana_nba01_core_27_80_1 cds 	222	222	221	56	55	11	0.25225225	0.24774775	0.049773756	0.049773756	0.7964448	0.7964448
nBa.0.1-t00041-RA bicyclus_anynana_nba01_core_27_80_1 cds 	669	669	668	135	165	31	0.20179372	0.24663678	0.046407185	0.07035928	0.93243754	1.4136957
nBa.0.1-t00042-RA bicyclus_anynana_nba01_core_27_80_1 cds 	201	201	200	47	56	13	0.23383084	0.27860695	0.065	0.055	0.99774504	0.84424585
nBa.0.1-t00043-RA bicyclus_anynana_nba01_core_27_80_1 cds 	258	258	257	58	50	6	0.2248062	0.19379845	0.023346303	0.054474708	0.5358701	1.2503636
nBa.0.1-t00044-RA bicyclus_anynana_nba01_core_27_80_1 cds 	801	801	800	110	175	12	0.13732834	0.2184769	0.015	0.0375	0.4999488	1.2498721
nBa.0.1-t00045-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1221	1221	1220	210	240	29	0.17199017	0.19656019	0.023770493	0.03852459	0.70313543	1.1395643
nBa.0.1-t00046-RA bicyclus_anynana_nba01_core_27_80_1 cds 	753	753	752	154	193	28	0.20451528	0.2563081	0.03723404	0.05851064	0.7103168	1.1162121
nBa.0.1-t00047-RB bicyclus_anynana_nba01_core_27_80_1 cds 	456	456	455	108	117	21	0.23684211	0.25657895	0.046153847	0.04835165	0.7595003	0.795667
nBa.0.1-t00047-RA bicyclus_anynana_nba01_core_27_80_1 cds 	24	24	23	4	6	0	0.16666667	0.25	0.0	0.04347826	0.0	1.0434783
nBa.0.1-t00048-RA bicyclus_anynana_nba01_core_27_80_1 cds 	870	870	869	191	218	46	0.21954022	0.2505747	0.05293441	0.048331417	0.9622474	0.8785737
nBa.0.1-t00049-RA bicyclus_anynana_nba01_core_27_80_1 cds 	294	294	293	69	74	16	0.23469388	0.25170067	0.054607507	0.054607507	0.9244134	0.9244134
nBa.0.1-t00050-RB bicyclus_anynana_nba01_core_27_80_1 cds 	2160	2160	2159	594	628	193	0.275	0.29074073	0.089393236	0.08012969	1.1180625	1.0022012
nBa.0.1-t00050-RA bicyclus_anynana_nba01_core_27_80_1 cds 	78	76	75	17	26	4	0.2236842	0.34210527	0.053333335	0.04	0.6969533	0.522715
nBa.0.1-t00050-RC bicyclus_anynana_nba01_core_27_80_1 cds 	472	471	470	134	142	57	0.28450108	0.3014862	0.121276595	0.0787234	1.4139227	0.91780937
nBa.0.1-t00050-RE bicyclus_anynana_nba01_core_27_80_1 cds 	79	79	78	19	21	6	0.24050634	0.2658228	0.07692308	0.051282052	1.2032002	0.80213344
nBa.0.1-t00050-RF bicyclus_anynana_nba01_core_27_80_1 cds 	79	79	78	19	21	6	0.24050634	0.2658228	0.07692308	0.051282052	1.2032002	0.80213344
nBa.0.1-t00051-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1293	1292	1290	347	284	51	0.26857585	0.21981424	0.039534885	0.04883721	0.66966516	0.82723343
nBa.0.1-t00052-RA bicyclus_anynana_nba01_core_27_80_1 cds 	129	129	128	14	34	4	0.10852713	0.2635659	0.03125	0.015625	1.0925026	0.5462513
nBa.0.1-t00053-RA bicyclus_anynana_nba01_core_27_80_1 cds 	447	447	446	110	133	38	0.24608502	0.29753914	0.08520179	0.078475334	1.1636422	1.0717757
nBa.0.1-t00054-RA bicyclus_anynana_nba01_core_27_80_1 cds 	321	321	320	84	105	27	0.26168224	0.3271028	0.084375	0.09375	0.9857239	1.0952487
nBa.0.1-t00055-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1140	1140	1139	332	307	81	0.29122806	0.26929826	0.07111501	0.07989465	0.9067645	1.0187109
nBa.0.1-t00056-RA bicyclus_anynana_nba01_core_27_80_1 cds 	264	264	263	82	104	41	0.31060606	0.3939394	0.15589353	0.15589353	1.2740567	1.2740567
nBa.0.1-t00057-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1335	1335	1334	336	332	65	0.25168538	0.24868914	0.04872564	0.07346327	0.7784715	1.1736956
nBa.0.1-t00058-RA bicyclus_anynana_nba01_core_27_80_1 cds 	378	378	377	99	124	28	0.26190478	0.32804233	0.074270554	0.0928382	0.8644569	1.0805712
nBa.0.1-t00059-RA bicyclus_anynana_nba01_core_27_80_1 cds 	249	249	248	58	63	24	0.23293173	0.25301206	0.09677419	0.06854839	1.6420624	1.1631275
nBa.0.1-t00060-RA bicyclus_anynana_nba01_core_27_80_1 cds 	198	198	197	62	59	27	0.3131313	0.2979798	0.13705584	0.12690355	1.468873	1.3600675
nBa.0.1-t00061-RA bicyclus_anynana_nba01_core_27_80_1 cds 	615	615	614	155	177	33	0.25203252	0.28780487	0.05374593	0.07491857	0.7409533	1.0328441
nBa.0.1-t00062-RA bicyclus_anynana_nba01_core_27_80_1 cds 	198	198	197	52	56	10	0.26262626	0.28282827	0.05076142	0.07614213	0.6833966	1.0250949
nBa.0.1-t00063-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1068	1068	1067	194	244	43	0.18164794	0.22846442	0.040299907	0.0393627	0.97107995	0.9484967
nBa.0.1-t00064-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1161	1161	1160	266	247	44	0.22911283	0.21274763	0.037931036	0.04913793	0.77818084	1.0080979
nBa.0.1-t00065-RA bicyclus_anynana_nba01_core_27_80_1 cds 	411	411	410	101	108	28	0.2457421	0.26277372	0.068292685	0.07073171	1.0575788	1.0953494
nBa.0.1-t00066-RA bicyclus_anynana_nba01_core_27_80_1 cds 	231	231	230	57	57	17	0.24675325	0.24675325	0.073913045	0.069565214	1.2139348	1.1425267
nBa.0.1-t00067-RA bicyclus_anynana_nba01_core_27_80_1 cds 	191	191	190	70	62	34	0.36649215	0.32460734	0.17894737	0.17368421	1.5041887	1.4599478
nBa.0.1-t00067-RB bicyclus_anynana_nba01_core_27_80_1 cds 	1065	1065	1064	353	387	160	0.3314554	0.36338028	0.15037593	0.15225564	1.2485095	1.264116
nBa.0.1-t00068-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1275	1275	1274	333	313	98	0.26117647	0.2454902	0.07692308	0.05965463	1.1997436	0.9304134
nBa.0.1-t00069-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1320	1320	1319	306	309	80	0.23181818	0.23409091	0.06065201	0.04624716	1.1176689	0.8522225
nBa.0.1-t00070-RA bicyclus_anynana_nba01_core_27_80_1 cds 	525	525	524	144	133	36	0.2742857	0.25333333	0.06870229	0.07824428	0.9887254	1.1260484
nBa.0.1-t00071-RA bicyclus_anynana_nba01_core_27_80_1 cds 	216	216	215	55	58	20	0.25462964	0.2685185	0.093023255	0.055813953	1.3605307	0.81631845
nBa.0.1-t00072-RA bicyclus_anynana_nba01_core_27_80_1 cds 	951	951	950	251	245	60	0.2639327	0.25762355	0.06315789	0.07473684	0.928857	1.0991474
nBa.0.1-t00073-RA bicyclus_anynana_nba01_core_27_80_1 cds 	531	529	526	130	142	32	0.24574669	0.268431	0.0608365	0.0608365	0.92223984	0.92223984
nBa.0.1-t00074-RA bicyclus_anynana_nba01_core_27_80_1 cds 	315	315	314	78	85	26	0.24761905	0.26984128	0.08280255	0.05732484	1.2392281	0.85792714
nBa.0.1-t00075-RA bicyclus_anynana_nba01_core_27_80_1 cds 	210	210	209	48	43	8	0.22857143	0.20476191	0.03827751	0.04784689	0.81784797	1.02231
nBa.0.1-t00076-RA bicyclus_anynana_nba01_core_27_80_1 cds 	930	930	929	288	246	86	0.30967742	0.26451612	0.09257266	0.09903122	1.1301109	1.2089558
nBa.0.1-t00077-RA bicyclus_anynana_nba01_core_27_80_1 cds 	708	708	707	209	195	65	0.29519773	0.27542374	0.091937765	0.086280055	1.1307838	1.061197
nBa.0.1-t00078-RA bicyclus_anynana_nba01_core_27_80_1 cds 	378	378	377	112	113	53	0.2962963	0.2989418	0.14058356	0.098143235	1.5871634	1.1080197
nBa.0.1-t00079-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1137	1137	1136	225	254	27	0.19788918	0.2233949	0.023767605	0.04049296	0.5376382	0.9159762
nBa.0.1-t00080-RA bicyclus_anynana_nba01_core_27_80_1 cds 	513	513	512	141	164	50	0.2748538	0.3196881	0.09765625	0.123046875	1.1114037	1.4003686
nBa.0.1-t00081-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1146	1146	1145	204	278	30	0.17801048	0.2425829	0.026200874	0.041921396	0.6067503	0.97080046
nBa.0.1-t00082-RD bicyclus_anynana_nba01_core_27_80_1 cds 	121	119	118	42	28	6	0.3529412	0.23529412	0.050847456	0.084745765	0.6122881	1.0204803
nBa.0.1-t00082-RA bicyclus_anynana_nba01_core_27_80_1 cds 	121	119	118	42	28	6	0.3529412	0.23529412	0.050847456	0.084745765	0.6122881	1.0204803
nBa.0.1-t00082-RB bicyclus_anynana_nba01_core_27_80_1 cds 	121	119	118	42	28	6	0.3529412	0.23529412	0.050847456	0.084745765	0.6122881	1.0204803
nBa.0.1-t00082-RE bicyclus_anynana_nba01_core_27_80_1 cds 	1695	1695	1694	380	431	104	0.22418879	0.2542773	0.061393153	0.06788666	1.0769572	1.1908662
nBa.0.1-t00083-RA bicyclus_anynana_nba01_core_27_80_1 cds 	786	786	785	220	203	49	0.27989823	0.25826973	0.062420383	0.07388535	0.86348104	1.0220796
nBa.0.1-t00084-RA bicyclus_anynana_nba01_core_27_80_1 cds 	196	194	193	54	41	4	0.2783505	0.2113402	0.020725388	0.062176164	0.3523129	1.0569386
nBa.0.1-t00084-RB bicyclus_anynana_nba01_core_27_80_1 cds 	636	636	635	151	172	24	0.23742138	0.27044025	0.037795275	0.05984252	0.5886354	0.932006
nBa.0.1-t00085-RB bicyclus_anynana_nba01_core_27_80_1 cds 	121	119	118	19	22	5	0.15966387	0.18487395	0.042372882	0.033898305	1.435508	1.1484064
nBa.0.1-t00085-RC bicyclus_anynana_nba01_core_27_80_1 cds 	3318	3318	3317	728	723	167	0.21940929	0.21790235	0.0503467	0.05155261	1.0530623	1.0782855
nBa.0.1-t00085-RD bicyclus_anynana_nba01_core_27_80_1 cds 	831	831	830	175	150	33	0.21058965	0.18050541	0.039759036	0.03493976	1.0459445	0.9191632
nBa.0.1-t00085-RE bicyclus_anynana_nba01_core_27_80_1 cds 	40	40	39	4	11	1	0.1	0.275	0.025641026	0.0	0.9324009	0.0
nBa.0.1-t00086-RA bicyclus_anynana_nba01_core_27_80_1 cds 	693	693	692	179	217	66	0.25829726	0.3131313	0.095375724	0.085260116	1.179211	1.0541432
nBa.0.1-t00087-RA bicyclus_anynana_nba01_core_27_80_1 cds 	258	258	257	63	54	15	0.24418604	0.20930232	0.05836576	0.07392996	1.1419924	1.4465238
nBa.0.1-t00088-RA bicyclus_anynana_nba01_core_27_80_1 cds 	750	750	749	208	218	62	0.27733332	0.29066667	0.08277704	0.08411215	1.0268632	1.0434256
nBa.0.1-t00089-RA bicyclus_anynana_nba01_core_27_80_1 cds 	447	447	446	113	112	22	0.2527964	0.25055927	0.049327355	0.05381166	0.778765	0.8495618
nBa.0.1-t00090-RA bicyclus_anynana_nba01_core_27_80_1 cds 	381	381	380	85	94	16	0.22309712	0.24671917	0.042105265	0.047368422	0.7649615	0.86058164
nBa.0.1-t00091-RA bicyclus_anynana_nba01_core_27_80_1 cds 	552	552	551	123	131	26	0.2228261	0.23731884	0.047186933	0.06896552	0.8923259	1.3041686
nBa.0.1-t00092-RA bicyclus_anynana_nba01_core_27_80_1 cds 	204	204	203	52	50	8	0.25490198	0.24509804	0.039408866	0.049261082	0.63078433	0.7884804
nBa.0.1-t00093-RA bicyclus_anynana_nba01_core_27_80_1 cds 	534	534	533	137	126	28	0.2565543	0.23595506	0.052532833	0.07129456	0.8678052	1.1777356
nBa.0.1-t00094-RA bicyclus_anynana_nba01_core_27_80_1 cds 	609	608	606	107	150	22	0.17598684	0.24671052	0.036303632	0.061056107	0.8361461	1.4062457
nBa.0.1-t00095-RA bicyclus_anynana_nba01_core_27_80_1 cds 	411	411	410	105	105	29	0.25547445	0.25547445	0.07073171	0.07560976	1.0837253	1.158465
nBa.0.1-t00096-RA bicyclus_anynana_nba01_core_27_80_1 cds 	240	240	239	54	63	15	0.225	0.2625	0.06276151	0.033472802	1.0626287	0.5667353
nBa.0.1-t00097-RA bicyclus_anynana_nba01_core_27_80_1 cds 	258	258	257	65	64	14	0.251938	0.24806201	0.054474708	0.054474708	0.8716477	0.8716477
nBa.0.1-t00098-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1467	1467	1466	277	377	83	0.18882072	0.25698704	0.056616645	0.051159617	1.1667647	1.0543054
nBa.0.1-t00099-RA bicyclus_anynana_nba01_core_27_80_1 cds 	294	294	293	80	85	23	0.27210885	0.28911564	0.0784983	0.06484642	0.99780566	0.82427424
nBa.0.1-t00100-RA bicyclus_anynana_nba01_core_27_80_1 cds 	558	558	557	131	141	29	0.23476702	0.25268817	0.05206463	0.053859964	0.8776489	0.9079126
nBa.0.1-t00101-RA bicyclus_anynana_nba01_core_27_80_1 cds 	204	204	203	45	59	12	0.22058824	0.28921568	0.0591133	0.06403941	0.92657596	1.0037906
nBa.0.1-t00102-RA bicyclus_anynana_nba01_core_27_80_1 cds 	336	336	335	74	68	19	0.22023809	0.20238096	0.05671642	0.041791044	1.2724676	0.93760765
nBa.0.1-t00103-RA bicyclus_anynana_nba01_core_27_80_1 cds 	774	774	773	131	183	23	0.16925065	0.2364341	0.029754205	0.056921087	0.74354607	1.422436
nBa.0.1-t00104-RA bicyclus_anynana_nba01_core_27_80_1 cds 	2538	2538	2537	430	614	77	0.16942474	0.24192278	0.030350808	0.041387465	0.74048567	1.0097532
nBa.0.1-t00105-RA bicyclus_anynana_nba01_core_27_80_1 cds 	2661	2661	2660	559	554	92	0.2100714	0.20819241	0.034586467	0.041729324	0.7908141	0.95413435
nBa.0.1-t00106-RA bicyclus_anynana_nba01_core_27_80_1 cds 	144	144	143	45	25	5	0.3125	0.1736111	0.034965035	0.055944055	0.6444755	1.0311608
nBa.0.1-t00107-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1776	1775	1773	405	370	81	0.22816901	0.2084507	0.04568528	0.051325437	0.9605418	1.0791272
nBa.0.1-t00108-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1098	1098	1097	204	269	31	0.18579236	0.24499089	0.028258888	0.044667274	0.6208366	0.98132235
nBa.0.1-t00109-RA bicyclus_anynana_nba01_core_27_80_1 cds 	600	600	599	175	178	52	0.29166666	0.29666665	0.08681135	0.0951586	1.0032773	1.0997463
nBa.0.1-t00110-RA bicyclus_anynana_nba01_core_27_80_1 cds 	180	180	179	31	44	4	0.17222223	0.24444444	0.022346368	0.061452515	0.53080815	1.4597224
nBa.0.1-t00111-RA bicyclus_anynana_nba01_core_27_80_1 cds 	321	321	320	74	77	15	0.23052959	0.23987539	0.046875	0.06875	0.8476741	1.2432554
nBa.0.1-t00112-RA bicyclus_anynana_nba01_core_27_80_1 cds 	333	333	332	92	101	26	0.2762763	0.3033033	0.078313254	0.09638554	0.9345758	1.1502471
nBa.0.1-t00113-RB bicyclus_anynana_nba01_core_27_80_1 cds 	235	235	234	42	44	0	0.17872341	0.18723404	0.0	0.03846154	0.0	1.1493715
nBa.0.1-t00113-RA bicyclus_anynana_nba01_core_27_80_1 cds 	549	549	548	96	119	3	0.17486338	0.21675774	0.0054744524	0.054744527	0.14443325	1.4443326
nBa.0.1-t00114-RA bicyclus_anynana_nba01_core_27_80_1 cds 	2820	2820	2819	591	728	158	0.20957446	0.25815603	0.056048244	0.052500885	1.0359561	0.97038925
nBa.0.1-t00115-RA bicyclus_anynana_nba01_core_27_80_1 cds 	399	399	398	103	118	38	0.25814536	0.29573935	0.09547739	0.09296482	1.2506249	1.2177136
nBa.0.1-t00116-RA bicyclus_anynana_nba01_core_27_80_1 cds 	285	285	284	96	80	31	0.33684212	0.28070176	0.10915493	0.09859155	1.1544412	1.0427212
nBa.0.1-t00117-RA bicyclus_anynana_nba01_core_27_80_1 cds 	387	387	386	75	102	12	0.19379845	0.2635659	0.031088082	0.03626943	0.6086315	0.7100701
nBa.0.1-t00118-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1008	1008	1007	189	261	38	0.1875	0.25892857	0.03773585	0.04965243	0.77727175	1.0227259
nBa.0.1-t00237-RA bicyclus_anynana_nba01_core_27_80_1 cds 	357	357	356	81	96	21	0.22689076	0.26890758	0.058988765	0.06741573	0.9668285	1.1049469
nBa.0.1-t00238-RA bicyclus_anynana_nba01_core_27_80_1 cds 	306	306	305	71	80	16	0.23202614	0.26143792	0.052459016	0.04918033	0.86479795	0.81074804
nBa.0.1-t00239-RA bicyclus_anynana_nba01_core_27_80_1 cds 	1140	1140	1139	297	306	77	0.26052633	0.26842105	0.06760316	0.086040385	0.96671575	1.2303655
nBa.0.1-t00240-RA bicyclus_anynana_nba01_core_27_80_1 cds 	639	639	638	93	89	5	0.14553991	0.13928013	0.007836991	0.023510972	0.38661447	1.1598433
nBa.0.1-t00240-RB bicyclus_anynana_nba01_core_27_80_1 cds 	93	93	92	11	20	0	0.11827957	0.21505377	0.0	0.02173913	0.0	0.8546443
nBa.0.1-t00241-RA bicyclus_anynana_nba01_core_27_80_1 cds 	720	720	719	154	206	39	0.21388888	0.28611112	0.054242004	0.06954103	0.88636535	1.1363658
nBa.0.1-t00242-RA bicyclus_anynana_nba01_core_27_80_1 cds 	255	255	254	63	72	18	0.24705882	0.28235295	0.070866145	0.08267716	1.0158887	1.1852033
nBa.0.1-t00243-RA bicyclus_anynana_nba01_core_27_80_1 cds 	189	189	188	57	45	12	0.3015873	0.23809524	0.06382979	0.05319149	0.8889137	0.74076146
nBa.0.1-t00244-RA bicyclus_anynana_nba01_core_27_80_1 cds 	112	112	111	37	34	7	0.33035713	0.30357143	0.06306306	0.045045044	0.62882596	0.44916138
nBa.0.1-t00244-RB bicyclus_anynana_nba01_core_27_80_1 cds 	939	939	938	291	246	76	0.30990416	0.26198083	0.081023455	0.06716418	0.99796164	0.8272577
nBa.0.1-t00245-RA bicyclus_anynana_nba01_core_27_80_1 cds 	480	480	479	212	145	71	0.44166666	0.30208334	0.14822547	0.15031315	1.1109678	1.1266152
nBa.0.1-t00246-RA bicyclus_anynana_nba01_core_27_80_1 cds 	189	189	188	41	57	16	0.21693122	0.3015873	0.08510638	0.069148935	1.3008493	1.0569401
nBa.0.1-t00247-RA bicyclus_anynana_nba01_core_27_80_1 cds 	432	432	431	101	115	24	0.2337963	0.2662037	0.055684455	0.04408353	0.8947099	0.70831203
nBa.0.1-t00248-RA bicyclus_anynana_nba01_core_27_80_1 cds 	306	306	305	90	45	9	0.29411766	0.14705883	0.029508196	0.045901638	0.68222946	1.0612458
nBa.0.1-t00249-RA bicyclus_anynana_nba01_core_27_80_1 cds 	516	516	515	91	126	18	0.17635658	0.24418604	0.034951456	0.04660194	0.81162006	1.08216
nBa.0.1-t00250-RA bicyclus_anynana_nba01_core_27_80_1 cds 	459	459	458	127	137	34	0.27668846	0.29847494	0.074235804	0.08078603	0.8989065	0.97822183
nBa.0.1-t00251-RA bicyclus_anynana_nba01_core_27_80_1 cds 	942	942	941	163	196	25	0.1730361	0.20806794	0.026567481	0.030818278	0.7379187	0.85598564
nBa.0.1-t00252-RA bicyclus_anynana_nba01_core_27_80_1 cds 	594	594	593	148	115	27	0.24915825	0.1936027	0.0455312	0.05227656	0.94389224	1.0837281
nBa.0.1-t00253-RA bicyclus_anynana_nba01_core_27_80_1 cds 	255	255	254	61	78	16	0.23921569	0.30588236	0.062992126	0.06692913	0.86087906	0.914684
nBa.0.1-t00254-RA bicyclus_anynana_nba01_core_27_80_1 cds 	411	411	410	78	109	23	0.18978103	0.2652068	0.05609756	0.034146342	1.1145679	0.67843264
nBa.0.1-t00255-RA bicyclus_anynana_nba01_core_27_80_1 cds 	207	207	206	51	42	7	0.24637681	0.20289855	0.033980582	0.04368932	0.67975444	0.87397003
nBa.0.1-t00256-RA bicyclus_anynana_nba01_core_27_80_1 cds 	558	558	557	123	144	33	0.2204301	0.2580645	0.05924596	0.053859964	1.0415007	0.94681877
