seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
pgl1017.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	486	486	485	62	109	12	0.12757201	0.22427984	0.024742268	0.018556701	0.8647565	0.6485674
pgl1017.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2412	2395	2393	539	581	130	0.2250522	0.24258873	0.054325115	0.058086086	0.99505436	1.0639428
pgl1017.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2628	2561	2559	641	667	178	0.25029287	0.26044515	0.06955842	0.082454085	1.0670505	1.2648745
pgl1017.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1257	1257	1256	337	329	87	0.26809865	0.26173428	0.06926752	0.075636946	0.98713017	1.0779008
pgl1017.5.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1194	1194	1193	207	234	18	0.17336683	0.1959799	0.015088013	0.036043588	0.44407317	1.0608414
pgl1017.6.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1362	1362	1361	332	326	59	0.24375919	0.2393539	0.043350477	0.06759735	0.7430061	1.1585858
pgl1017.7.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1335	1335	1334	420	409	162	0.31460676	0.30636704	0.12143928	0.11769115	1.2599378	1.2210507
pgl1017.8.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1752	1752	1751	351	457	91	0.20034246	0.26084474	0.051970303	0.058252428	0.99448943	1.1147025
pgl1017.9.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2199	2199	2198	362	491	79	0.16462028	0.2232833	0.035941765	0.041401275	0.97782207	1.126352
pgl1017.10.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1992	1992	1991	501	559	158	0.25150603	0.28062248	0.07935711	0.076343544	1.1243849	1.0816866
pgl10182.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	6183	6183	6182	1121	1134	181	0.18130358	0.18340611	0.02927855	0.024102231	0.8805001	0.7248315
pgl10182.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2397	2397	2396	608	617	176	0.2536504	0.2574051	0.07345576	0.06928214	1.1250534	1.0611299
pgl10182.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1335	1335	1334	360	400	123	0.26966292	0.29962546	0.0922039	0.10194903	1.1411674	1.2617786
pgl10182.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	612	612	611	187	178	57	0.30555555	0.2908497	0.09328969	0.101472996	1.0497234	1.1418045
pgl10186.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	447	447	446	134	109	32	0.2997763	0.24384788	0.07174888	0.065022424	0.98151934	0.8895019
pgl10191.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	291	291	290	76	74	19	0.2611684	0.25429553	0.06551724	0.06551724	0.9864981	0.9864981
pgl10194.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	720	720	719	156	209	39	0.21666667	0.29027778	0.054242004	0.043115437	0.8624419	0.6855307
pgl10197.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	645	645	644	144	157	32	0.22325581	0.24341086	0.049689442	0.060559005	0.9143688	1.1143869
pgl10197.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	963	963	962	211	181	48	0.21910696	0.1879543	0.04989605	0.029106028	1.2115957	0.7067641
pgl10197.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	489	489	488	86	132	27	0.17586912	0.26993865	0.05532787	0.05327869	1.1654383	1.1222739
pgl1019.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	552	552	551	102	76	46	0.18478261	0.13768116	0.083484575	0.007259528	3.2814865	0.28534666
pgl1019.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2502	2502	2501	567	627	153	0.2266187	0.25059953	0.06117553	0.06957217	1.0772133	1.2250662
pgl101.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	903	903	902	217	280	61	0.24031007	0.31007752	0.0676275	0.070953436	0.9075719	0.95220655
pgl101.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1113	1113	1112	187	259	41	0.16801438	0.2327044	0.036870502	0.043165468	0.9430354	1.1040415
pgl101.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	3075	3075	3074	605	539	107	0.19674797	0.17528455	0.03480807	0.026024723	1.0093135	0.7546268
pgl101.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2526	2526	2525	750	742	258	0.2969121	0.29374504	0.102178216	0.094653465	1.1715474	1.0852706
pgl101.6.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	813	813	812	229	233	78	0.2816728	0.28659287	0.096059114	0.08128079	1.1899488	1.0068798
pgl101.5.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	159	159	158	47	44	23	0.2955975	0.27672955	0.14556962	0.11392405	1.7795675	1.392705
pgl102016.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	402	402	401	119	132	49	0.2960199	0.3283582	0.12219451	0.14214464	1.2571379	1.4623848
pgl102072.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	390	390	389	142	125	56	0.36410257	0.32051283	0.14395887	0.14652957	1.2335855	1.2556139
pgl102093.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	240	240	239	59	66	20	0.24583334	0.275	0.08368201	0.07112971	1.2378231	1.0521498
pgl102160.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	267	267	266	62	65	14	0.23220974	0.2434457	0.05263158	0.060150377	0.93103045	1.0640348
pgl102174.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	807	807	806	223	197	63	0.27633208	0.244114	0.07816377	0.07816377	1.1587281	1.1587281
pgl102179.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	897	897	896	248	284	82	0.27647716	0.31661093	0.09151786	0.11160714	1.0454919	1.2749901
pgl102317.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	255	255	254	61	55	19	0.23921569	0.21568628	0.07480315	0.031496063	1.4497987	0.61044157
pgl102436.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	315	315	314	66	74	6	0.20952381	0.23492064	0.01910828	0.070063695	0.3882103	1.4234377
pgl102490.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	357	357	356	62	74	13	0.17366947	0.20728292	0.036516853	0.030898876	1.0143933	0.8583328
pgl1024.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1008	1008	1007	205	210	42	0.20337301	0.20833333	0.041708045	0.0367428	0.9843913	0.8672018
pgl1024.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1668	1668	1667	490	230	24	0.29376498	0.13788968	0.014397121	0.040791843	0.35542163	1.007028
pgl102648.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	153	153	152	32	34	12	0.20915033	0.22222222	0.078947365	0.065789476	1.698602	1.4155017
pgl102715.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	174	174	173	34	42	3	0.1954023	0.2413793	0.01734104	0.03468208	0.3676592	0.7353184
pgl102778.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	402	402	401	58	82	15	0.1442786	0.2039801	0.037406486	0.017456358	1.271034	0.5931491
pgl10279.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	618	618	617	145	157	41	0.23462783	0.2540453	0.066450566	0.058346838	1.1148283	0.9788736
pgl10279.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	234	234	233	67	62	10	0.2863248	0.26495728	0.042918455	0.047210302	0.5657301	0.6223031
pgl10279.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	480	480	479	140	153	49	0.29166666	0.31875	0.10229645	0.12108559	1.1003315	1.3024333
pgl10279.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	252	252	251	65	57	14	0.2579365	0.22619048	0.055776894	0.087649405	0.9560205	1.5023179
pgl1027.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2304	2304	2303	626	642	174	0.2717014	0.27864584	0.075553626	0.07338254	0.9979548	0.9692779
pgl1027.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	405	405	404	74	67	10	0.18271606	0.1654321	0.024752475	0.027227722	0.81888354	0.90077186
pgl1027.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	849	849	848	196	203	44	0.23085983	0.23910482	0.051886793	0.061320756	0.9399833	1.1108893
pgl1027.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	3768	3768	3767	688	752	120	0.18259023	0.19957536	0.031855587	0.034244757	0.8741806	0.9397442
pgl1027.5.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1821	1821	1820	297	393	45	0.1630972	0.21581548	0.024725275	0.04010989	0.7024445	1.1395211
pgl1027.6.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1971	1971	1970	402	479	90	0.20395738	0.24302384	0.04568528	0.05025381	0.9216966	1.0138662
pgl1027.7.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	258	258	257	38	57	6	0.14728682	0.22093023	0.023346303	0.031128405	0.71746224	0.9566164
pgl1027.8.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1710	1710	1709	227	411	37	0.13274854	0.24035087	0.021650087	0.034523115	0.67855364	1.082018
pgl1027.9.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	510	510	509	106	126	16	0.20784314	0.24705882	0.031434186	0.055009823	0.6121617	1.0712829
pgl1027.10.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	540	540	539	118	155	28	0.21851853	0.28703704	0.051948052	0.057513915	0.8282149	0.9169522
pgl1027.11.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	657	657	656	104	150	22	0.15829529	0.2283105	0.033536587	0.038109757	0.9279509	1.0544896
pgl1027.12.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	549	549	548	106	150	34	0.19307832	0.27322406	0.062043797	0.05291971	1.1761045	1.003148
pgl10284.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	810	810	809	180	190	45	0.22222222	0.2345679	0.055624228	0.048207663	1.067107	0.92482597
pgl102863.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	771	771	770	206	203	64	0.26718548	0.26329443	0.08311688	0.06623377	1.1815027	0.94151
pgl102884.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	438	438	437	146	149	57	0.33333334	0.34018266	0.13043478	0.15331808	1.1502771	1.3520801
pgl102.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	465	465	464	122	132	33	0.26236558	0.28387097	0.07112069	0.0862069	0.95492244	1.1574818
pgl102.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	264	264	263	48	73	7	0.18181819	0.27651516	0.02661597	0.045627378	0.52940255	0.90754724
pgl102.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1395	1395	1394	317	401	86	0.22724015	0.2874552	0.061692968	0.06958393	0.9444532	1.0652553
pgl102.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2211	2211	2210	567	589	157	0.25644505	0.2663953	0.07104073	0.08325792	1.0398878	1.218722
pgl102.5.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	960	960	959	213	254	41	0.221875	0.26458332	0.04275287	0.0709072	0.7282734	1.207868
pgl102.6.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	807	807	806	159	167	24	0.19702603	0.20693928	0.029776676	0.03846154	0.7303141	0.9433224
pgl102.7.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	339	339	338	98	123	45	0.28908554	0.36283186	0.1331361	0.13017751	1.2692993	1.2410926
pgl102.8.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1065	1065	1064	273	290	78	0.25633803	0.27230048	0.073308274	0.073308274	1.0502473	1.0502473
pgl102.9.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1191	1191	1190	290	264	50	0.24349286	0.22166246	0.042016808	0.067226894	0.778475	1.24556
pgl102.10.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1755	1755	1754	337	423	58	0.19202279	0.24102564	0.033067275	0.045039907	0.71446735	0.97315377
pgl102.11.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1092	1092	1091	169	203	17	0.15476191	0.18589744	0.015582035	0.026581118	0.54161	0.92392296
pgl102.12.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	720	720	719	95	160	16	0.13194445	0.22222222	0.02225313	0.038942978	0.7589488	1.3281604
pgl102.13.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1731	1731	1730	380	412	114	0.21952629	0.23801272	0.06589595	0.049132947	1.2611654	0.9403426
pgl102.14.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	8313	8313	8312	1647	1745	347	0.19812343	0.20991218	0.041746873	0.039942253	1.0038077	0.96041536
pgl102.15.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	849	849	848	221	205	55	0.26030624	0.24146055	0.06485849	0.07429245	1.0318964	1.1819904
pgl102.16.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1548	1548	1547	276	320	50	0.17829457	0.20671834	0.032320622	0.032320622	0.87692523	0.87692523
pgl102.17.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2859	2859	2858	535	646	107	0.18712837	0.22595313	0.03743877	0.043386985	0.88544905	1.0261279
pgl102.18.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1104	1104	1103	202	242	45	0.18297102	0.2192029	0.040797826	0.035358116	1.0172048	0.8815775
pgl103080.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	438	438	437	115	103	19	0.2625571	0.23515981	0.04347826	0.070938215	0.7041826	1.1489296
pgl103111.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	567	567	566	170	155	44	0.29982364	0.2733686	0.077738516	0.077738516	0.94846594	0.94846594
pgl10311.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	378	378	377	119	107	28	0.3148148	0.28306878	0.074270554	0.111405835	0.8334308	1.2501463
pgl103159.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	345	345	344	102	82	28	0.29565218	0.23768117	0.08139535	0.075581394	1.1583072	1.075571
pgl103162.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	432	432	431	74	82	2	0.1712963	0.18981482	0.004640371	0.020881671	0.14271665	0.6422249
pgl103236.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	375	372	370	118	97	28	0.3172043	0.26075268	0.075675674	0.105405405	0.91493124	1.2743685
pgl10330.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	3414	3414	3413	1063	973	326	0.31136498	0.28500292	0.09551714	0.0999121	1.0763717	1.125898
pgl10330.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1035	1035	1034	188	237	26	0.18164252	0.2289855	0.025145067	0.04352031	0.60454315	1.0463247
pgl10330.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1209	1209	1208	232	276	45	0.19189413	0.22828785	0.037251655	0.04387417	0.85035664	1.0015311
pgl10330.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2352	2352	2351	370	471	71	0.15731293	0.2002551	0.030199915	0.029774563	0.9586448	0.94514275
pgl103394.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	156	156	155	57	55	21	0.3653846	0.3525641	0.13548388	0.17419355	1.051718	1.3522087
pgl1033.1.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	984	984	983	232	237	57	0.23577236	0.24085365	0.057985757	0.06917599	1.0211163	1.2181737
pgl1033.2.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1071	1071	1070	188	296	49	0.17553689	0.27637723	0.045794394	0.059813086	0.943934	1.2328935
pgl1033.3.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	219	219	218	34	41	4	0.15525115	0.18721461	0.018348623	0.055045873	0.63129	1.8938702
pgl1033.4.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	8049	8049	8048	2266	2310	723	0.28152564	0.28699216	0.08983599	0.097167	1.1118914	1.2026266
pgl1033.20.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	483	483	482	143	157	56	0.29606625	0.32505175	0.11618257	0.12863071	1.2072566	1.3366055
pgl1033.21.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	402	402	401	109	118	36	0.27114427	0.29353234	0.08977556	0.0798005	1.127981	1.0026497
pgl1033.5.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1155	1155	1154	309	297	75	0.26753247	0.25714287	0.06499133	0.07712305	0.94472295	1.1210713
pgl1033.6.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2244	2243	2241	597	610	169	0.26616138	0.2719572	0.075412765	0.09013833	1.0418358	1.2452712
pgl1033.7.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	3480	3480	3479	587	728	95	0.16867816	0.2091954	0.027306696	0.032193158	0.7738524	0.9123312
pgl1033.22.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	588	588	587	69	90	4	0.11734694	0.15306123	0.00681431	0.015332198	0.37938914	0.8536256
pgl1033.8.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1650	1650	1649	554	471	185	0.33575758	0.28545454	0.1121892	0.11461492	1.1705455	1.1958545
pgl1033.9.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	897	897	896	198	194	55	0.22073579	0.21627648	0.06138393	0.0546875	1.2857977	1.1455288
pgl1033.10.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1749	1749	1748	343	352	53	0.19611207	0.20125785	0.030320367	0.04118993	0.7682053	1.0435996
pgl1033.11.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	2202	2202	2201	501	521	134	0.22752044	0.23660308	0.060881417	0.060881417	1.1309514	1.1309514
pgl1033.12.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1017	1017	1016	199	227	29	0.19567356	0.2232055	0.028543307	0.053149607	0.65353256	1.2169228
pgl1033.23.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	303	303	302	49	66	11	0.16171618	0.21782178	0.03642384	0.0397351	1.0340248	1.1280272
pgl1033.13.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1788	1781	1779	478	436	105	0.26838854	0.24480629	0.059021924	0.08656549	0.8983112	1.317523
pgl1033.14.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1140	1140	1139	218	216	29	0.19122808	0.18947369	0.02546093	0.033362597	0.7027061	0.9207873
pgl1033.15.mrna papilio_glaucus_v1x1_core_27_80_2 cds 	1446	1446	1445	344	385	22	0.23789765	0.26625174	0.015224913	0.04982699	0.24036555	0.7866509
