seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
cce100.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	186	186	185	21	41	5	0.11290322	0.2204301	0.027027028	0.037837837	1.085978	1.5203692
cce100.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	393	393	392	111	113	33	0.28244275	0.2875318	0.08418367	0.06887755	1.0366008	0.84812796
cce101026.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	24	24	23	5	5	0	0.20833333	0.20833333	0.0	0.0	0.0	0.0
cce101231.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	417	414	412	152	155	72	0.36714977	0.37439615	0.17475729	0.17961165	1.2713369	1.3066518
cce101233.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	390	390	389	95	97	24	0.24358974	0.24871795	0.06169666	0.05655527	1.0183464	0.9334842
cce101396.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1254	1254	1253	218	221	30	0.1738437	0.17623605	0.023942538	0.03990423	0.7814775	1.3024625
cce101396.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1470	1470	1469	357	422	105	0.24285714	0.28707483	0.0714772	0.07011572	1.0252305	1.0057023
cce101396.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1281	1281	1280	317	432	114	0.24746291	0.33723652	0.0890625	0.1015625	1.0672106	1.2169945
cce101396.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	936	936	935	196	219	22	0.20940171	0.23397435	0.023529412	0.04278075	0.48024473	0.8731722
cce101396.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	225	225	224	25	39	4	0.11111111	0.17333333	0.017857144	0.026785715	0.9271979	1.3907968
cce101396.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1413	1413	1412	473	528	211	0.33474877	0.37367302	0.14943343	0.1621813	1.1946399	1.2965523
cce101453.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	510	510	509	160	153	48	0.3137255	0.3	0.09430256	0.1021611	1.0019646	1.0854616
cce101466.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	345	345	344	114	93	36	0.33043477	0.26956522	0.10465116	0.125	1.1748825	1.4033319
cce10147.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1161	1161	1160	234	263	55	0.2015504	0.22652885	0.047413792	0.048275862	1.0384785	1.0573599
cce10147.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	999	999	998	224	303	63	0.22422422	0.3033033	0.06312625	0.061122246	0.9282188	0.89875156
cce10147.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1068	1068	1067	181	250	33	0.16947566	0.2340824	0.030927835	0.049671978	0.7796029	1.2520895
cce10147.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1512	1512	1511	211	248	14	0.13955027	0.16402116	0.009265387	0.02183984	0.40479302	0.95415497
cce1014.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1101	1101	1100	196	216	28	0.17801999	0.19618529	0.025454545	0.03181818	0.72883654	0.9110457
cce1014.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1356	1356	1355	393	382	103	0.289823	0.28171092	0.07601476	0.07084871	0.93102515	0.86775166
cce1014.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	3795	3795	3794	1055	1122	329	0.27799737	0.29565218	0.08671587	0.08645229	1.0550592	1.0518522
cce1014.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	4593	4593	4592	1041	1242	281	0.22664925	0.2704115	0.06119338	0.06315331	0.998447	1.0304258
cce1014.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1533	1533	1532	249	284	46	0.16242662	0.18525766	0.03002611	0.037206266	0.997851	1.2364675
cce1014.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	870	870	869	122	177	12	0.14022988	0.20344828	0.013808976	0.032220945	0.484024	1.1293893
cce1014.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1638	1638	1637	325	348	61	0.1984127	0.21245421	0.037263285	0.040928528	0.8839879	0.97093755
cce1014.11.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	534	534	533	110	146	39	0.2059925	0.27340823	0.07317073	0.054409005	1.299195	0.96606815
cce1014.8.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1434	1434	1433	234	278	22	0.16317992	0.19386332	0.0153524075	0.028611304	0.48530433	0.90443075
cce1014.9.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	252	252	251	58	47	6	0.23015873	0.18650794	0.023904383	0.03984064	0.5568686	0.9281144
cce10151.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	606	606	605	184	198	52	0.30363035	0.32673267	0.08595041	0.104132235	0.8663836	1.0496571
cce10151.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2148	2148	2147	379	362	26	0.1764432	0.16852887	0.01210992	0.030740568	0.40725088	1.0337908
cce10151.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2004	2004	2003	617	540	159	0.30788425	0.26946107	0.07938093	0.092860706	0.9568254	1.1193051
cce10151.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	879	879	878	212	244	56	0.24118316	0.27758816	0.06378132	0.08997722	0.9526768	1.3439547
cce10151.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	702	702	701	145	158	36	0.2065527	0.22507122	0.051355205	0.04850214	1.1046728	1.043302
cce101522.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	303	303	302	100	90	26	0.330033	0.2970297	0.08609272	0.09271523	0.8782318	0.9457881
cce10152.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1863	1863	1862	480	489	139	0.25764894	0.26247987	0.07465091	0.049946293	1.1038518	0.7385483
cce10152.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1398	1398	1397	397	393	138	0.28397712	0.2811159	0.098783106	0.07444524	1.2374109	0.93254155
cce10152.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	642	642	641	167	169	42	0.26012462	0.26323986	0.06552262	0.060842432	0.9568814	0.88853276
cce10152.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	702	702	701	188	189	43	0.26780626	0.26923078	0.061340943	0.058487874	0.850756	0.8111859
cce10152.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1494	1494	1493	298	364	64	0.19946453	0.24364123	0.04286671	0.054253183	0.8820713	1.1163716
cce10152.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	705	705	704	165	204	53	0.23404256	0.28936172	0.07528409	0.07244318	1.1116481	1.069699
cce10152.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2793	2793	2792	477	608	89	0.1707841	0.21768707	0.03187679	0.039756447	0.85742176	1.0693687
cce10152.8.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2001	2001	2000	490	553	146	0.24487756	0.27636182	0.073	0.0725	1.0786879	1.0712997
cce10152.9.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	909	909	908	218	243	53	0.23982398	0.26732674	0.058370043	0.06277533	0.91044766	0.97916067
cce10152.11.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	909	909	908	216	230	48	0.23762377	0.2530253	0.052863438	0.07268722	0.8792282	1.2089387
cce10152.12.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	915	915	914	240	241	82	0.26229507	0.26338798	0.08971553	0.0809628	1.2986184	1.171924
cce10152.13.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	366	366	365	82	93	19	0.22404371	0.25409836	0.052054796	0.043835618	0.9143788	0.7700032
cce10152.14.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	366	366	365	98	125	40	0.26775956	0.34153005	0.10958904	0.09315068	1.1983763	1.0186199
cce101595.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	414	414	413	74	102	14	0.17874396	0.24637681	0.033898305	0.041162226	0.7697448	0.9346901
cce1015.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2007	2007	2006	601	628	222	0.29945192	0.31290483	0.110667996	0.1111665	1.1810892	1.1864094
cce1015.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	555	555	554	88	137	12	0.15855856	0.24684684	0.02166065	0.0433213	0.5534192	1.1068383
cce1015.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1242	1242	1241	189	296	31	0.1521739	0.23832528	0.024979856	0.042707495	0.6887786	1.1775892
cce1015.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	696	696	695	254	232	99	0.36494252	0.33333334	0.14244604	0.16690648	1.1709738	1.3720502
cce1015.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	306	306	305	92	99	32	0.3006536	0.32352942	0.10491803	0.12131148	1.0786237	1.2471586
cce101626.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	357	357	356	89	96	18	0.24929972	0.26890758	0.050561797	0.073033705	0.75421935	1.089428
cce10163.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	300	300	299	93	83	28	0.31	0.27666667	0.09364548	0.12040134	1.0918634	1.4038244
cce10167.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2619	2619	2618	848	838	312	0.32378772	0.31996945	0.11917494	0.11726509	1.1503131	1.1318786
cce10167.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	111	111	110	30	44	12	0.27027026	0.3963964	0.10909091	0.13636364	1.0182645	1.2728307
cce1016.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2004	2004	2003	509	546	132	0.25399202	0.2724551	0.065901145	0.069895156	0.9523092	1.0100249
cce1016.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1215	1215	1214	374	332	96	0.30781892	0.27325103	0.07907743	0.085667215	0.94014627	1.0184917
cce10173.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	606	606	605	153	186	53	0.25247526	0.3069307	0.08760331	0.10082645	1.130476	1.3011138
cce10179.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	4917	4917	4916	935	1153	218	0.1901566	0.23449257	0.044344995	0.042921074	0.9944985	0.96256506
cce1017.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	255	255	254	77	61	17	0.3019608	0.23921569	0.06692913	0.06692913	0.926563	0.926563
cce10193.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2832	2832	2831	523	626	98	0.18467514	0.2210452	0.034616742	0.042741083	0.8480016	1.0470225
cce10193.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	540	540	539	99	121	8	0.18333334	0.22407408	0.014842301	0.050092764	0.36130017	1.2193881
cce10193.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1359	1359	1358	440	448	165	0.32376748	0.32965416	0.121502206	0.121502206	1.1383934	1.1383934
cce10193.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	789	789	788	133	197	19	0.1685678	0.24968314	0.024111675	0.0393401	0.57287985	0.9346987
cce10199.9.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	237	237	236	46	87	15	0.19409283	0.36708862	0.06355932	0.050847456	0.8920698	0.7136558
cce10199.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	8736	8736	8735	1505	1822	298	0.17227565	0.20856227	0.034115627	0.036405265	0.9494972	1.0132219
cce10199.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	897	897	896	138	170	20	0.15384616	0.18952063	0.02232143	0.03013393	0.7655593	1.0335051
cce10199.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1917	1917	1916	345	398	75	0.1799687	0.20761606	0.03914405	0.04018789	1.0476297	1.0755665
cce10199.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	222	222	221	48	63	13	0.21621622	0.2837838	0.05882353	0.07239819	0.95868343	1.179918
cce10199.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	438	438	437	117	143	40	0.26712328	0.32648402	0.091533184	0.107551485	1.0495542	1.2332262
cce10199.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1638	1638	1637	337	347	74	0.20573871	0.21184371	0.045204643	0.05009163	1.0371736	1.1493005
cce10199.8.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	672	672	671	119	194	21	0.17708333	0.28869048	0.031296574	0.053651266	0.6121906	1.0494696
cce10201.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	963	963	962	194	182	27	0.20145379	0.18899272	0.028066529	0.03950104	0.7371709	1.0374998
cce10201.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	846	846	845	150	171	29	0.17730497	0.20212767	0.034319527	0.034319527	0.9576232	0.9576232
cce102071.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	678	678	677	182	157	68	0.26843658	0.23156342	0.10044313	0.05465288	1.6158781	0.87922776
cce10227.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	954	954	953	239	264	71	0.2505241	0.27672955	0.074501574	0.067156345	1.0746336	0.9686837
cce10227.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	762	762	761	171	199	38	0.22440945	0.26115486	0.049934298	0.061760843	0.8520394	1.0538383
cce1023.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2511	2511	2510	584	673	170	0.23257667	0.26802072	0.067729086	0.06533865	1.0865275	1.0481795
cce1023.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	411	411	410	72	73	10	0.17518248	0.17761557	0.024390243	0.034146342	0.7838707	1.097419
cce1023.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	525	525	524	159	185	65	0.30285713	0.35238096	0.124045804	0.14312977	1.1623363	1.3411573
cce1023.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	603	603	602	130	113	12	0.21558872	0.18739635	0.019933555	0.0448505	0.49339825	1.110146
cce1023.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1863	1863	1862	413	418	56	0.22168545	0.2243693	0.030075189	0.06122449	0.60465515	1.230905
cce1023.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	876	876	875	269	305	127	0.30707762	0.34817353	0.14514285	0.13028571	1.3575372	1.2185767
cce1023.8.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	588	567	565	245	191	104	0.43209878	0.33686066	0.1840708	0.20884956	1.2645953	1.4348294
cce1023.10.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	525	525	524	161	171	68	0.30666667	0.3257143	0.129771	0.120229006	1.2991947	1.2036656
cce1023.11.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1431	1431	1430	484	449	196	0.338225	0.3137666	0.13706294	0.13146853	1.2915393	1.2388234
cce1023.12.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	675	675	674	202	210	74	0.29925925	0.31111112	0.109792285	0.09198813	1.1792576	0.9880267
cce10242.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1968	1968	1967	481	513	124	0.24441057	0.26067072	0.06304016	0.06964921	0.9894755	1.0932109
cce10242.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1587	1587	1586	224	322	28	0.14114682	0.20289855	0.017654477	0.032786883	0.61645985	1.144854
cce10242.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	690	690	689	177	195	39	0.25652173	0.2826087	0.056603774	0.04934688	0.7807927	0.68069106
cce10242.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1587	1587	1586	351	447	105	0.22117202	0.2816635	0.06620429	0.057377048	1.0627359	0.9210378
cce10242.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2733	2733	2732	594	523	71	0.21734358	0.1913648	0.025988286	0.04136164	0.62483996	0.9944636
cce102459.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	393	393	392	97	130	36	0.24681933	0.3307888	0.091836736	0.07653061	1.1248289	0.9373574
cce10245.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	969	969	968	210	257	47	0.21671827	0.26522186	0.04855372	0.058884297	0.8447295	1.0244591
cce10246.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1020	1020	1019	278	275	74	0.27254903	0.26960784	0.07262021	0.06575073	0.9882808	0.89479476
cce102488.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	57	57	56	8	11	2	0.14035088	0.19298245	0.035714287	0.017857144	1.3185878	0.6592939
cce102489.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	906	906	905	165	186	27	0.1821192	0.205298	0.029834254	0.04198895	0.79794824	1.1230383
cce102548.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	270	270	269	69	74	20	0.25555557	0.27407408	0.07434944	0.0669145	1.0615107	0.9553597
cce102898.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	264	264	263	64	69	16	0.24242425	0.26136363	0.0608365	0.04942966	0.96015877	0.780129
cce1028.13.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	4665	4665	4664	1287	1228	356	0.27588424	0.26323688	0.07632933	0.06174957	1.0510365	0.8502767
cce1028.15.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1065	1065	1064	327	307	97	0.30704224	0.2882629	0.091165416	0.10338346	1.0300143	1.1680573
cce1028.17.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2202	2194	2192	620	655	187	0.28258887	0.2985415	0.08531022	0.08987226	1.0112098	1.0652853
cce1028.18.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1590	1590	1589	384	460	92	0.24150944	0.2893082	0.05789805	0.077407174	0.8286461	1.1078638
cce1028.19.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	6	6	5	1	1	0	0.16666667	0.16666667	0.0	0.0	0.0	0.0
cce1028.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2763	2763	2762	763	851	264	0.27614912	0.30799854	0.09558291	0.092324406	1.1237972	1.0854859
cce1028.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1386	1386	1385	371	437	126	0.26767677	0.31529582	0.090974726	0.09963899	1.0779332	1.1805936
cce1028.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	486	486	485	90	121	10	0.18518518	0.2489712	0.020618556	0.055670105	0.44720116	1.2074432
cce1028.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	921	921	920	251	272	65	0.27252987	0.29533115	0.07065217	0.097826086	0.8778133	1.2154338
cce1028.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2172	2172	2171	432	558	124	0.19889502	0.2569061	0.057116535	0.07369876	1.1177984	1.4423207
cce1028.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	3528	3528	3527	1024	1043	362	0.29024944	0.29563493	0.1026368	0.11823079	1.1961234	1.377855
cce1028.7.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	630	630	629	162	183	41	0.25714287	0.2904762	0.06518283	0.08744038	0.8726661	1.1706498
cce1028.8.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	252	252	251	39	59	8	0.15476191	0.23412699	0.03187251	0.035856575	0.8796314	0.98958534
cce1028.9.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1854	1854	1853	617	588	241	0.33279395	0.3171521	0.13005936	0.13653535	1.2322494	1.2936062
cce1028.11.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	447	447	446	137	148	50	0.3064877	0.3310962	0.11210762	0.1367713	1.1047598	1.347807
cce1028.12.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	264	264	263	85	81	33	0.3219697	0.3068182	0.12547529	0.13688213	1.2701708	1.3856409
cce10290.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	924	924	923	212	212	35	0.22943723	0.22943723	0.037919827	0.061755147	0.7203417	1.1731279
cce10290.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2091	2091	2090	650	664	229	0.31085604	0.3175514	0.10956938	0.118660286	1.1099818	1.2020763
cce10290.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1989	1989	1988	350	394	70	0.17596783	0.1980895	0.03521127	0.048792757	1.0101526	1.3997828
cce10290.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	525	525	524	118	126	32	0.2247619	0.24	0.061068702	0.049618322	1.1320999	0.9198312
cce10290.5.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	213	213	212	24	32	1	0.112676054	0.15023474	0.004716981	0.023584906	0.27865198	1.3932599
cce10290.6.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	300	300	299	58	46	10	0.19333333	0.15333334	0.033444814	0.020066889	1.1281984	0.67691904
cce102955.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	642	642	641	207	187	68	0.3224299	0.29127726	0.10608424	0.101404056	1.1295592	1.0797257
cce102978.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	339	339	338	82	98	25	0.24188791	0.28908554	0.0739645	0.06804734	1.0577494	0.9731294
cce10319.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	771	771	770	176	170	40	0.22827497	0.22049287	0.051948052	0.055844154	1.0320872	1.1094937
cce10319.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	885	885	884	226	171	39	0.25536722	0.19322033	0.04411765	0.048642535	0.89411706	0.9858213
cce10319.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	438	438	437	97	96	30	0.22146119	0.21917808	0.06864989	0.066361554	1.4143115	1.3671677
cce1031.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	72	72	71	19	20	4	0.2638889	0.2777778	0.056338027	0.09859155	0.76856923	1.3449962
cce1031.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	705	705	704	194	181	53	0.2751773	0.2567376	0.07528409	0.07670455	1.0656171	1.085723
cce1031.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	1422	1422	1421	313	337	81	0.22011252	0.23699015	0.057002112	0.052779734	1.0927377	1.0117941
cce1031.4.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2775	2775	2774	643	620	125	0.23171172	0.22342342	0.045061283	0.050829127	0.870416	0.9818293
cce103213.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	237	237	236	69	68	21	0.29113925	0.28691983	0.08898305	0.09322034	1.0652363	1.1159619
cce1033.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	2106	2099	2097	598	627	199	0.28489757	0.29871368	0.09489747	0.106819265	1.1150922	1.2551792
cce1033.2.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	3432	3432	3431	971	837	237	0.2829254	0.24388112	0.06907607	0.06557855	1.0011001	0.95041156
cce1033.3.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	579	579	578	162	170	59	0.27979276	0.29360968	0.10207613	0.08304498	1.2425599	1.0108962
cce103409.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	606	606	605	200	158	51	0.330033	0.26072606	0.08429752	0.09586777	0.9796546	1.1141169
cce103468.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	987	987	986	173	235	58	0.17527862	0.23809524	0.05882353	0.05070994	1.4095206	1.215104
cce1034.1.mRNA calycopis_cecrops_v1x1_core_27_80_2 cds 	303	303	302	107	86	36	0.35313532	0.28382838	0.119205296	0.105960265	1.1893196	1.057173
