seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
XM_004921472.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	617	617	616	120	153	27	0.19448946	0.24797407	0.04383117	0.035714287	0.908826	0.7405249
XM_012696932.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	475	475	474	110	113	32	0.23157895	0.23789474	0.067510545	0.044303797	1.2254277	0.80418694
XM_012697214.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	547	545	544	183	197	77	0.33577982	0.3614679	0.14154412	0.16176471	1.1661851	1.3327831
XM_012697273.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	312	312	311	94	71	26	0.30128205	0.2275641	0.08360129	0.08360129	1.2193712	1.2193712
NM_001123343.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1179	1179	1178	196	233	23	0.16624258	0.1976251	0.019524617	0.031409167	0.5942896	0.95603114
XM_004921474.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	597	597	596	111	116	13	0.18592964	0.19430485	0.021812081	0.030201342	0.6037607	0.8359763
XM_004921475.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	429	429	428	84	112	11	0.1958042	0.26107225	0.025700934	0.042056076	0.5027664	0.8227086
XM_012697568.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	276	276	275	53	68	10	0.19202898	0.24637681	0.036363635	0.05090909	0.7686005	1.0760407
XM_004921478.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	345	345	344	67	73	14	0.1942029	0.21159421	0.040697675	0.031976745	0.9903988	0.77817047
NM_001114644.1_1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1563	1561	1560	327	396	41	0.2094811	0.25368354	0.026282052	0.07948718	0.49456358	1.4957533
XM_012697851.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	724	724	723	139	162	33	0.19198895	0.22375691	0.045643155	0.04011065	1.0624855	0.9336993
XM_012697917.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	398	398	397	105	113	28	0.2638191	0.2839196	0.07052897	0.078085646	0.9415989	1.0424845
NM_001128322.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	273	271	270	61	81	25	0.22509225	0.29889297	0.09259259	0.085185185	1.3762585	1.2661579
XM_004921481.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	426	426	425	75	81	3	0.17605634	0.19014084	0.0070588235	0.037647057	0.21086536	1.1246152
XM_004921482.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	777	776	775	254	238	72	0.3273196	0.30670103	0.09290323	0.11096774	0.92542994	1.1053747
XM_012688690.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1165	1165	1164	268	306	62	0.23004292	0.26266095	0.053264603	0.07388316	0.8815243	1.2227596
XM_004921485.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	344	344	343	79	84	25	0.22965117	0.24418604	0.072886296	0.052478135	1.2997397	0.9358126
XM_012688840.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	423	423	422	109	118	19	0.25768322	0.2789598	0.0450237	0.056872036	0.6263447	0.7911722
XM_004921488.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	751	751	750	217	189	74	0.28894806	0.25166446	0.09866667	0.086666666	1.3568405	1.1918193
XM_004921489.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	342	342	341	110	106	38	0.32163742	0.30994153	0.11143695	0.09090909	1.1178483	0.9119289
XM_004921490.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	589	589	588	160	199	55	0.27164686	0.3378608	0.09353741	0.06122449	1.0191612	0.6670873
XM_004921491.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	342	342	341	101	100	27	0.29532164	0.29239765	0.079178885	0.08797654	0.9169385	1.0188205
XM_012689488.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	793	793	792	180	224	47	0.22698613	0.28247163	0.059343435	0.065656565	0.9255471	1.0240096
XM_012689631.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	423	423	422	166	119	44	0.39243498	0.28132388	0.1042654	0.12559241	0.9444216	1.1375986
XM_004921494.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	222	222	221	53	52	14	0.23873875	0.23423423	0.06334842	0.054298643	1.1328242	0.9709921
XM_012697604.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2166	2166	2165	393	456	128	0.18144044	0.21052632	0.059122402	0.039722864	1.5477884	1.0399203
XM_012697611.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2166	2166	2165	393	456	128	0.18144044	0.21052632	0.059122402	0.039722864	1.5477884	1.0399203
XM_004921495.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1770	1770	1769	539	628	207	0.30451977	0.35480225	0.117015265	0.13171284	1.0830303	1.2190633
XM_012697566.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1440	1440	1439	288	340	50	0.2	0.2361111	0.034746353	0.05559416	0.7358051	1.177288
NM_001257045.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1536	1536	1535	346	346	51	0.22526042	0.22526042	0.033224754	0.050162867	0.65477484	0.9885817
XM_004921496.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	247	261	57	0.2487412	0.26283988	0.05745968	0.07560484	0.8788691	1.1564068
XM_012697397.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	247	261	57	0.2487412	0.26283988	0.05745968	0.07560484	0.8788691	1.1564068
XM_012697403.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	247	261	57	0.2487412	0.26283988	0.05745968	0.07560484	0.8788691	1.1564068
XM_012697392.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	247	261	57	0.2487412	0.26283988	0.05745968	0.07560484	0.8788691	1.1564068
XM_012697384.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1152	1152	1151	286	306	65	0.2482639	0.265625	0.056472633	0.07645526	0.85635835	1.1593775
XM_012697405.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	247	261	57	0.2487412	0.26283988	0.05745968	0.07560484	0.8788691	1.1564068
XM_012697410.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	3102	3102	3101	734	666	120	0.23662153	0.21470019	0.038697194	0.045469202	0.7617155	0.89501566
XM_004921497.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	288	288	287	85	76	15	0.2951389	0.2638889	0.05226481	0.07665505	0.6710607	0.98422235
XM_004921498.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	288	288	287	85	76	15	0.2951389	0.2638889	0.05226481	0.07665505	0.6710607	0.98422235
XM_004921499.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	2136	2136	2135	497	453	92	0.2326779	0.21207865	0.043091334	0.04355972	0.8732485	0.8827404
XM_004921501.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1275	1275	1274	437	377	121	0.3427451	0.29568627	0.094976455	0.113814756	0.9371596	1.1230425
XM_012695929.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1332	1332	1331	465	395	131	0.3490991	0.29654655	0.09842224	0.1164538	0.9507178	1.1248952
XM_012696021.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1062	1062	1061	314	308	101	0.29566854	0.29001883	0.095193215	0.078228086	1.1101321	0.91228676
XM_012696104.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	984	984	983	300	286	96	0.30487806	0.2906504	0.09766022	0.080366224	1.1020991	0.90693563
XM_012696075.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	984	984	983	300	286	96	0.30487806	0.2906504	0.09766022	0.080366224	1.1020991	0.90693563
XM_012696146.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	984	984	983	300	286	96	0.30487806	0.2906504	0.09766022	0.080366224	1.1020991	0.90693563
XM_012691520.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	5751	5751	5750	2008	1949	714	0.34915668	0.3388976	0.12417391	0.12817392	1.0494012	1.0832055
XM_012697472.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	882	882	881	214	224	57	0.24263039	0.25396827	0.0646992	0.07150965	1.0499636	1.1604862
XM_012697220.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1050	1050	1049	316	322	118	0.30095237	0.30666667	0.11248808	0.10486177	1.2188272	1.136195
XM_004921601.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1065	1065	1064	318	327	118	0.29859155	0.30704224	0.11090226	0.10338346	1.209664	1.1276528
XM_004921502.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1077	1077	1076	307	307	82	0.28505108	0.28505108	0.07620818	0.09479554	0.93789935	1.1666552
XM_012697208.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	852	852	851	249	247	67	0.29225352	0.2899061	0.0787309	0.102232665	0.92924047	1.2066257
NM_001195467.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1317	1317	1316	392	367	110	0.29764616	0.27866364	0.083586626	0.0843465	1.0077579	1.0169193
XM_012692466.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	336	336	335	66	72	15	0.19642857	0.21428572	0.04477612	0.032835823	1.0637721	0.7800996
XM_012691578.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	7760	7760	7759	2434	2369	797	0.3136598	0.30528352	0.102719426	0.11895863	1.07273	1.2423208
XM_012697587.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	835	835	834	169	203	39	0.20239522	0.24311377	0.04676259	0.05035971	0.9503613	1.023466
XM_012691369.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2469	2469	2468	653	652	167	0.26447955	0.26407453	0.06766613	0.07414911	0.96884143	1.0616646
XM_004921504.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	2010	2010	2009	550	615	194	0.27363184	0.30597016	0.096565455	0.08661025	1.1533897	1.0344836
XM_012696827.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1500	1500	1499	445	485	170	0.29666665	0.32333332	0.11340894	0.102068044	1.182301	1.0640709
NM_001099618.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	555	555	554	148	168	41	0.26666668	0.3027027	0.07400722	0.08844765	0.9168305	1.0957242
XM_004921505.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1614	1614	1613	404	382	72	0.2503098	0.23667906	0.044637322	0.054556727	0.75346047	0.9208961
XM_012697050.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	4266	4266	4265	1024	927	195	0.2400375	0.21729958	0.045720983	0.057444315	0.8765518	1.1013087
XM_012697102.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	4095	4095	4094	992	893	185	0.24224664	0.21807082	0.04518808	0.057401076	0.8553987	1.0865875
XM_012697063.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	4266	4266	4265	1024	927	195	0.2400375	0.21729958	0.045720983	0.057444315	0.8765518	1.1013087
XM_012697082.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	4095	4095	4094	992	893	185	0.24224664	0.21807082	0.04518808	0.057401076	0.8553987	1.0865875
XM_012697036.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	4266	4266	4265	1024	927	195	0.2400375	0.21729958	0.045720983	0.057444315	0.8765518	1.1013087
XM_012697281.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1962	1962	1961	622	588	188	0.31702346	0.29969418	0.09586945	0.10300867	1.009045	1.0841867
XM_012697284.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1950	1950	1949	616	586	188	0.31589743	0.30051282	0.096459724	0.10312981	1.0161011	1.0863634
XM_004921507.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1161	1161	1160	197	253	22	0.16968131	0.2179156	0.018965518	0.029310346	0.51291144	0.79268134
XM_004921508.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	975	975	974	220	267	70	0.22564103	0.27384615	0.07186858	0.07905544	1.1630929	1.2794021
XM_012697439.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	894	894	893	217	261	65	0.2427293	0.29194632	0.07278835	0.08958567	1.0271566	1.2641929
XM_012697428.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	936	936	935	223	269	65	0.23824786	0.28739315	0.069518715	0.0855615	1.0153044	1.2496055
XM_012697452.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	741	741	740	185	214	61	0.24966262	0.28879893	0.082432434	0.08918919	1.1432705	1.2369812
XM_012697434.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	936	936	935	223	269	65	0.23824786	0.28739315	0.069518715	0.0855615	1.0153044	1.2496055
XM_012697453.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	741	741	740	185	214	61	0.24966262	0.28879893	0.082432434	0.08918919	1.1432705	1.2369812
XM_012697447.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	858	858	857	208	243	63	0.24242425	0.28321677	0.07351225	0.08634772	1.0706923	1.2576386
XM_004921512.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	3192	3192	3191	579	572	112	0.18139097	0.179198	0.035098717	0.027577562	1.0797977	0.8484125
XM_004921513.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	3024	3024	3023	672	602	151	0.22222222	0.19907407	0.04995038	0.046973206	1.1291109	1.061813
XM_004921514.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	450	450	449	108	103	24	0.24	0.22888888	0.053452116	0.055679288	0.9730361	1.0135792
XM_012697502.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1194	1194	1193	354	363	121	0.2964824	0.3040201	0.10142498	0.09052808	1.1252362	1.004343
XM_004921606.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1203	1203	1202	354	365	122	0.29426435	0.30340815	0.1014975	0.0890183	1.1368167	0.9970442
XM_012697321.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1488	1488	1487	364	427	122	0.24462366	0.28696236	0.082044385	0.073974445	1.1687603	1.0538003
XM_012697318.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1680	1680	1679	413	465	127	0.24583334	0.2767857	0.07564026	0.06908874	1.1116514	1.0153666
XM_004921515.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1188	1188	1187	259	265	46	0.21801347	0.22306398	0.03875316	0.04970514	0.7968826	1.0220886
XM_004921516.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1182	1182	1181	258	264	46	0.21827412	0.22335026	0.03895004	0.049957663	0.7989493	1.0247394
XM_012694662.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1080	1080	1079	335	355	126	0.3101852	0.3287037	0.11677479	0.11492122	1.145311	1.1271315
XM_004921609.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	2907	2907	2906	442	581	29	0.15204678	0.1998624	0.009979353	0.03406745	0.32839313	1.1210662
XM_004921517.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	531	531	530	98	111	17	0.18455744	0.20903955	0.032075472	0.03773585	0.8314058	0.9781245
XM_012691623.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	747	747	746	196	206	63	0.26238286	0.27576974	0.0844504	0.0844504	1.1671312	1.1671312
XM_012691662.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1371	1371	1370	349	383	93	0.2545587	0.27935812	0.06788321	0.06788321	0.9545817	0.9545817
XM_012694821.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1347	1347	1346	394	396	125	0.29250187	0.29398665	0.092867754	0.08469539	1.0799625	0.98492587
XM_004921612.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1407	1407	1406	276	386	76	0.19616205	0.27434257	0.054054055	0.050497867	1.004431	0.93834996
XM_004921613.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	3687	3687	3686	903	943	237	0.24491456	0.2557635	0.06429734	0.05317417	1.0264548	0.84888244
XM_012697485.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	846	846	845	207	211	37	0.24468085	0.24940899	0.043786984	0.068639055	0.7175182	1.1247582
XM_012697490.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2020	2020	2019	596	566	187	0.29504952	0.280198	0.09262011	0.08766716	1.1203283	1.0604177
XM_004921614.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	660	660	659	114	140	27	0.17272727	0.21212122	0.040971167	0.028831564	1.1182356	0.78690654
XM_004921520.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1989	1989	1988	392	409	88	0.19708396	0.20563097	0.044265594	0.0528169	1.0922611	1.303266
XM_004921521.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1374	1374	1373	192	243	38	0.139738	0.17685589	0.027676621	0.027676621	1.1198994	1.1198994
XM_004921522.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	507	507	506	71	100	16	0.14003944	0.19723865	0.031620555	0.01778656	1.1447933	0.6439462
XM_012697417.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2017	2017	2016	627	630	230	0.3108577	0.31234506	0.1140873	0.12003968	1.1750085	1.2363133
XM_012697346.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	687	687	686	157	165	34	0.22852984	0.24017467	0.04956268	0.058309037	0.9029936	1.0623454
XM_012691802.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	3023	3023	3022	662	776	181	0.21898776	0.25669864	0.05989411	0.056585044	1.0654688	1.0066031
XM_004921526.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1113	1113	1112	164	212	13	0.1473495	0.1904762	0.011690647	0.027877698	0.41653275	0.99327046
XM_012696364.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2301	2301	2300	642	676	207	0.27900913	0.2937853	0.09	0.08913043	1.097979	1.0873704
XM_012696392.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2301	2301	2300	642	676	207	0.27900913	0.2937853	0.09	0.08913043	1.097979	1.0873704
XM_012696478.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2301	2301	2300	642	676	207	0.27900913	0.2937853	0.09	0.08913043	1.097979	1.0873704
XM_012696445.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2301	2301	2300	642	676	207	0.27900913	0.2937853	0.09	0.08913043	1.097979	1.0873704
XM_012697578.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	402	402	401	83	83	16	0.20646766	0.20646766	0.03990025	0.029925186	0.93599075	0.701993
XM_004921527.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	402	402	401	83	83	16	0.20646766	0.20646766	0.03990025	0.029925186	0.93599075	0.701993
XM_012692575.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2922	2922	2921	567	700	145	0.19404517	0.23956195	0.049640533	0.04313591	1.0678636	0.9279366
XM_004921528.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1533	1533	1532	360	373	97	0.23483366	0.24331376	0.06331593	0.043733682	1.1081179	0.765401
XM_012697263.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1440	1440	1439	373	453	112	0.25902778	0.31458333	0.07783183	0.07991661	0.9551579	0.9807425
XM_012697257.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1443	1443	1442	370	454	112	0.25641027	0.3146223	0.0776699	0.08391123	0.9627817	1.0401481
XM_004921531.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1446	1446	1445	371	455	112	0.25656986	0.31466115	0.07750865	0.08373702	0.9600667	1.0372149
XM_004921533.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1356	1356	1355	356	433	109	0.26253688	0.31932154	0.0804428	0.08265682	0.9595523	0.98596203
XM_012697254.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1443	1443	1442	374	454	112	0.25918224	0.3146223	0.0776699	0.08044383	0.95248467	0.986502
XM_004921532.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1359	1359	1358	357	434	109	0.26269317	0.31935248	0.0802651	0.0832106	0.9567703	0.9918811
XM_004921529.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	735	735	734	160	181	39	0.21768707	0.2462585	0.053133514	0.065395094	0.99116206	1.2198918
XM_004921534.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	5190	5190	5189	1004	1039	145	0.19344895	0.20019267	0.027943727	0.03738678	0.72155553	0.9653915
XM_004921535.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	714	714	713	160	149	22	0.22408964	0.20868348	0.03085554	0.04628331	0.65981674	0.98972505
XM_012691878.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1389	1389	1388	405	442	175	0.29157668	0.31821454	0.12608069	0.10590778	1.3588634	1.1414453
NM_001098329.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1311	1311	1310	279	289	54	0.21281464	0.22044241	0.041221373	0.0480916	0.87867	1.025115
XM_012697511.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2127	2127	2126	664	676	237	0.31217676	0.31781852	0.11147695	0.12229539	1.1235833	1.2326231
XM_004921537.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	318	318	317	68	95	26	0.21383648	0.29874215	0.08201893	0.066246055	1.2839135	1.0370071
XM_004921538.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1458	1458	1457	340	380	82	0.23319615	0.260631	0.056280028	0.061770763	0.92599124	1.0163318
XM_012697311.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	993	993	992	251	277	70	0.25276938	0.27895266	0.070564516	0.067540325	1.0007633	0.9578735
XM_004921539.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	615	615	614	151	167	47	0.24552846	0.27154472	0.07654723	0.06188925	1.1481173	0.92826504
XM_004921540.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	726	726	725	139	151	26	0.19146006	0.20798898	0.03586207	0.04689655	0.9005687	1.1776668
XM_004921541.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1638	1638	1637	355	369	78	0.21672772	0.22527473	0.047648136	0.05497862	0.9759307	1.126074
XM_004921620.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	2370	2370	2369	454	582	122	0.19156118	0.24556962	0.05149852	0.048965808	1.0947441	1.0409043
XM_012697249.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2187	2187	2186	432	530	120	0.19753087	0.2423411	0.054894786	0.051235132	1.1467508	1.0703007
NM_001043583.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	660	660	659	157	189	44	0.23787878	0.28636363	0.06676783	0.07132018	0.98015255	1.0469812
XM_012696190.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1992	1992	1991	611	524	178	0.3067269	0.2630522	0.08940231	0.08789553	1.1080388	1.0893639
NM_001043504.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	657	657	656	124	161	25	0.18873668	0.24505328	0.038109757	0.067073174	0.8239851	1.4502138
XM_004921546.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1857	1857	1856	465	575	144	0.25040388	0.30963922	0.077586204	0.07381465	1.0006622	0.95201886
XM_004921545.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	351	351	350	71	78	16	0.2022792	0.22222222	0.045714285	0.042857144	1.016982	0.9534206
XM_004921544.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	3944	3944	3943	894	1056	235	0.22667342	0.26774848	0.05959929	0.05959929	0.9820045	0.9820045
XM_012694177.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	1035	1035	1034	239	271	62	0.23091787	0.26183575	0.059961315	0.065764025	0.99170995	1.0876819
XM_004921547.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1302	1302	1301	215	289	35	0.16513057	0.2219662	0.026902383	0.038431976	0.73396677	1.048524
XM_012697353.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2784	2784	2783	936	761	296	0.33620688	0.2733477	0.10636004	0.11067194	1.157328	1.2042468
XM_012697364.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2397	2397	2396	803	629	236	0.3350021	0.26241136	0.098497495	0.10225376	1.1204566	1.1631858
XM_012697357.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	2754	2754	2753	926	757	294	0.3362382	0.2748729	0.10679259	0.11151471	1.1554793	1.2065718
XM_004921549.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	579	579	578	114	142	36	0.19689119	0.24525043	0.062283736	0.055363324	1.2898482	1.1465318
XM_012696959.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	900	898	897	185	195	35	0.20601337	0.21714923	0.03901895	0.041248605	0.8722117	0.9220523
XM_004921550.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	750	750	749	144	165	24	0.192	0.22	0.032042723	0.03871829	0.7585872	0.91662616
XM_004921622.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	1449	1449	1448	344	386	88	0.2374051	0.26639062	0.06077348	0.05179558	0.96095955	0.81899965
XM_004921623.2 bombyx_mori_asm15162v1_core_27_80_2 cds 	534	534	533	139	150	40	0.26029962	0.28089887	0.075046904	0.069418386	1.0263826	0.9494039
XM_012692043.1 bombyx_mori_asm15162v1_core_27_80_2 cds 	300	300	299	63	65	13	0.21	0.21666667	0.04347826	0.06020067	0.9555662	1.3230916
